po,pi,rel
n5547,n1255,P
n5567,n1255,P
n5639,n1255,P
n5647,n1255,P
n5664,n1255,P
n5743,n1255,P
n5774,n1255,P
n5804,n1255,P
n5871,n1255,P
n5902,n1255,P
n5934,n1255,P
n5954,n1255,P
n6025,n1255,P
n6076,n1255,P
n6134,n1255,P
n6187,n1255,P
n6287,n1255,P
n6291,n1255,P
n67,n1381,N
n68,n1381,N
n204,n1381,N
n250,n1381,N
n269,n1381,N
n306,n1381,N
n362,n1381,N
n420,n1381,N
n465,n1381,N
n467,n1381,N
n485,n1381,N
n584,n1381,I
n589,n1381,N
n607,n1381,N
n663,n1381,N
n698,n1381,N
n705,n1381,N
n803,n1381,N
n1017,n1381,N
n1024,n1381,N
n1086,n1381,N
n1168,n1381,I
n1208,n1381,N
n1219,n1381,N
n1317,n1381,N
n1341,n1381,N
n1404,n1381,N
n1421,n1381,I
n1435,n1381,N
n1486,n1381,N
n1660,n1381,N
n1779,n1381,N
n1794,n1381,N
n1803,n1381,N
n1839,n1381,N
n1857,n1381,I
n1860,n1381,N
n2023,n1381,N
n2171,n1381,N
n2302,n1381,N
n2439,n1381,N
n2511,n1381,N
n2598,n1381,N
n2631,n1381,N
n2641,n1381,N
n2716,n1381,N
n2774,n1381,N
n2821,n1381,N
n2856,n1381,N
n3070,n1381,N
n3090,n1381,N
n3245,n1381,N
n3282,n1381,N
n3283,n1381,N
n3385,n1381,N
n3412,n1381,N
n3430,n1381,N
n3455,n1381,N
n3470,n1381,I
n3496,n1381,N
n3587,n1381,N
n3609,n1381,N
n3626,n1381,N
n3656,n1381,N
n3657,n1381,N
n3711,n1381,N
n3757,n1381,N
n3892,n1381,N
n3923,n1381,N
n3949,n1381,N
n3982,n1381,N
n4079,n1381,N
n4114,n1381,N
n4192,n1381,N
n4223,n1381,N
n4237,n1381,N
n4274,n1381,N
n4349,n1381,N
n4410,n1381,N
n4544,n1381,N
n4690,n1381,N
n4702,n1381,N
n4706,n1381,N
n4762,n1381,N
n4783,n1381,N
n4799,n1381,N
n4800,n1381,I
n4826,n1381,N
n4860,n1381,N
n4875,n1381,N
n4884,n1381,N
n4895,n1381,N
n4904,n1381,N
n4972,n1381,N
n4991,n1381,N
n4996,n1381,N
n5007,n1381,N
n5038,n1381,N
n5098,n1381,N
n5251,n1381,N
n5326,n1381,N
n5334,n1381,N
n5394,n1381,N
n5401,n1381,N
n5402,n1381,N
n5447,n1381,N
n5456,n1381,N
n5509,n1381,I
n5511,n1381,N
n5520,n1381,N
n5535,n1381,N
n5547,n1381,N
n5567,n1381,N
n5639,n1381,N
n5647,n1381,N
n5664,n1381,N
n5743,n1381,N
n5774,n1381,N
n5804,n1381,N
n5871,n1381,N
n5902,n1381,N
n5934,n1381,N
n5954,n1381,N
n6025,n1381,N
n6076,n1381,N
n6134,n1381,N
n6187,n1381,N
n6287,n1381,N
n6291,n1381,N
n67,n1413,P
n68,n1413,P
n204,n1413,P
n250,n1413,P
n269,n1413,P
n306,n1413,P
n362,n1413,P
n420,n1413,P
n465,n1413,P
n467,n1413,P
n485,n1413,P
n584,n1413,I
n589,n1413,P
n607,n1413,P
n663,n1413,P
n698,n1413,P
n705,n1413,P
n803,n1413,P
n1017,n1413,P
n1024,n1413,P
n1086,n1413,P
n1168,n1413,I
n1208,n1413,P
n1219,n1413,P
n1317,n1413,P
n1341,n1413,P
n1404,n1413,P
n1421,n1413,I
n1435,n1413,P
n1486,n1413,P
n1660,n1413,P
n1779,n1413,P
n1794,n1413,P
n1803,n1413,P
n1839,n1413,P
n1857,n1413,I
n1860,n1413,P
n2023,n1413,P
n2171,n1413,P
n2302,n1413,P
n2439,n1413,P
n2511,n1413,P
n2598,n1413,P
n2631,n1413,N
n2641,n1413,P
n2716,n1413,P
n2774,n1413,P
n2821,n1413,P
n2856,n1413,P
n3070,n1413,P
n3090,n1413,P
n3245,n1413,P
n3282,n1413,P
n3283,n1413,P
n3385,n1413,P
n3412,n1413,P
n3430,n1413,P
n3455,n1413,P
n3470,n1413,N
n3496,n1413,P
n3587,n1413,P
n3609,n1413,P
n3626,n1413,P
n3656,n1413,P
n3657,n1413,P
n3711,n1413,P
n3757,n1413,P
n3892,n1413,P
n3923,n1413,P
n3949,n1413,P
n3982,n1413,P
n4079,n1413,P
n4114,n1413,P
n4192,n1413,P
n4223,n1413,P
n4237,n1413,P
n4274,n1413,P
n4349,n1413,P
n4410,n1413,P
n4544,n1413,P
n4690,n1413,P
n4702,n1413,P
n4706,n1413,P
n4762,n1413,P
n4783,n1413,P
n4799,n1413,P
n4800,n1413,I
n4826,n1413,P
n4860,n1413,P
n4875,n1413,P
n4884,n1413,P
n4895,n1413,P
n4904,n1413,P
n4972,n1413,P
n4991,n1413,P
n4996,n1413,P
n5007,n1413,P
n5038,n1413,P
n5098,n1413,P
n5251,n1413,P
n5326,n1413,P
n5334,n1413,P
n5394,n1413,P
n5401,n1413,P
n5402,n1413,P
n5447,n1413,P
n5456,n1413,P
n5509,n1413,I
n5511,n1413,P
n5520,n1413,P
n5535,n1413,P
n5547,n1413,P
n5567,n1413,P
n5639,n1413,P
n5647,n1413,P
n5664,n1413,P
n5743,n1413,P
n5774,n1413,P
n5804,n1413,P
n5871,n1413,P
n5902,n1413,P
n5934,n1413,P
n5954,n1413,P
n6025,n1413,P
n6076,n1413,P
n6134,n1413,P
n6187,n1413,P
n6287,n1413,P
n6291,n1413,P
n67,n1432,P
n68,n1432,P
n204,n1432,P
n250,n1432,P
n269,n1432,P
n306,n1432,P
n362,n1432,P
n420,n1432,P
n465,n1432,P
n467,n1432,P
n485,n1432,P
n584,n1432,I
n589,n1432,P
n607,n1432,P
n663,n1432,P
n698,n1432,P
n705,n1432,P
n803,n1432,P
n1017,n1432,P
n1024,n1432,P
n1086,n1432,P
n1168,n1432,I
n1208,n1432,P
n1219,n1432,P
n1317,n1432,P
n1341,n1432,P
n1404,n1432,P
n1421,n1432,I
n1435,n1432,P
n1486,n1432,P
n1660,n1432,P
n1779,n1432,P
n1794,n1432,P
n1803,n1432,P
n1839,n1432,P
n1857,n1432,I
n1860,n1432,P
n2023,n1432,P
n2171,n1432,P
n2302,n1432,P
n2439,n1432,P
n2511,n1432,P
n2598,n1432,P
n2631,n1432,P
n2641,n1432,P
n2716,n1432,P
n2774,n1432,P
n2821,n1432,P
n2856,n1432,N
n3070,n1432,P
n3090,n1432,P
n3245,n1432,P
n3282,n1432,P
n3283,n1432,P
n3385,n1432,P
n3412,n1432,P
n3430,n1432,P
n3455,n1432,P
n3470,n1432,N
n3496,n1432,P
n3587,n1432,P
n3609,n1432,P
n3626,n1432,P
n3656,n1432,P
n3657,n1432,P
n3711,n1432,P
n3757,n1432,P
n3892,n1432,P
n3923,n1432,P
n3949,n1432,P
n3982,n1432,P
n4079,n1432,P
n4114,n1432,P
n4192,n1432,P
n4223,n1432,P
n4237,n1432,P
n4274,n1432,P
n4349,n1432,P
n4410,n1432,P
n4544,n1432,P
n4690,n1432,P
n4702,n1432,P
n4706,n1432,P
n4762,n1432,P
n4783,n1432,P
n4799,n1432,P
n4800,n1432,I
n4826,n1432,P
n4860,n1432,P
n4875,n1432,P
n4884,n1432,P
n4895,n1432,P
n4904,n1432,P
n4972,n1432,P
n4991,n1432,P
n4996,n1432,P
n5007,n1432,P
n5038,n1432,P
n5098,n1432,P
n5251,n1432,P
n5326,n1432,P
n5334,n1432,P
n5394,n1432,P
n5401,n1432,P
n5402,n1432,P
n5447,n1432,P
n5456,n1432,P
n5509,n1432,I
n5511,n1432,P
n5520,n1432,P
n5535,n1432,P
n5547,n1432,P
n5567,n1432,P
n5639,n1432,P
n5647,n1432,P
n5664,n1432,P
n5743,n1432,P
n5774,n1432,P
n5804,n1432,P
n5871,n1432,P
n5902,n1432,P
n5934,n1432,P
n5954,n1432,P
n6025,n1432,P
n6076,n1432,P
n6134,n1432,P
n6187,n1432,P
n6287,n1432,P
n6291,n1432,P
n67,n1443,P
n68,n1443,P
n204,n1443,P
n250,n1443,P
n269,n1443,P
n306,n1443,P
n362,n1443,P
n420,n1443,P
n465,n1443,P
n467,n1443,P
n485,n1443,P
n584,n1443,I
n589,n1443,P
n607,n1443,P
n663,n1443,P
n698,n1443,P
n705,n1443,P
n803,n1443,P
n1017,n1443,P
n1024,n1443,P
n1086,n1443,P
n1168,n1443,I
n1208,n1443,P
n1219,n1443,P
n1317,n1443,P
n1341,n1443,P
n1404,n1443,P
n1421,n1443,I
n1435,n1443,P
n1486,n1443,P
n1660,n1443,P
n1779,n1443,P
n1794,n1443,P
n1803,n1443,P
n1839,n1443,P
n1857,n1443,I
n1860,n1443,P
n2023,n1443,P
n2171,n1443,P
n2302,n1443,P
n2439,n1443,P
n2511,n1443,P
n2598,n1443,P
n2631,n1443,P
n2641,n1443,P
n2716,n1443,P
n2774,n1443,P
n2821,n1443,P
n2856,n1443,P
n3070,n1443,P
n3090,n1443,P
n3245,n1443,P
n3282,n1443,P
n3283,n1443,P
n3385,n1443,P
n3412,n1443,P
n3430,n1443,P
n3455,n1443,P
n3470,n1443,N
n3496,n1443,P
n3587,n1443,P
n3609,n1443,P
n3626,n1443,P
n3656,n1443,P
n3657,n1443,P
n3711,n1443,P
n3757,n1443,P
n3892,n1443,P
n3923,n1443,P
n3949,n1443,P
n3982,n1443,P
n4079,n1443,P
n4114,n1443,P
n4192,n1443,P
n4223,n1443,P
n4237,n1443,P
n4274,n1443,P
n4349,n1443,P
n4410,n1443,P
n4544,n1443,P
n4690,n1443,P
n4702,n1443,P
n4706,n1443,P
n4762,n1443,P
n4783,n1443,P
n4799,n1443,P
n4800,n1443,I
n4826,n1443,P
n4860,n1443,P
n4875,n1443,P
n4884,n1443,P
n4895,n1443,P
n4904,n1443,P
n4972,n1443,P
n4991,n1443,P
n4996,n1443,P
n5007,n1443,N
n5038,n1443,P
n5098,n1443,P
n5251,n1443,P
n5326,n1443,P
n5334,n1443,P
n5394,n1443,P
n5401,n1443,P
n5402,n1443,P
n5447,n1443,P
n5456,n1443,P
n5509,n1443,I
n5511,n1443,P
n5520,n1443,P
n5535,n1443,P
n5547,n1443,P
n5567,n1443,P
n5639,n1443,P
n5647,n1443,P
n5664,n1443,P
n5743,n1443,P
n5774,n1443,P
n5804,n1443,P
n5871,n1443,P
n5902,n1443,P
n5934,n1443,P
n5954,n1443,P
n6025,n1443,P
n6076,n1443,P
n6134,n1443,P
n6187,n1443,P
n6287,n1443,P
n6291,n1443,P
n67,n1471,N
n68,n1471,N
n204,n1471,N
n250,n1471,N
n269,n1471,N
n306,n1471,N
n362,n1471,N
n420,n1471,N
n465,n1471,N
n467,n1471,N
n485,n1471,N
n584,n1471,I
n589,n1471,N
n607,n1471,N
n663,n1471,N
n698,n1471,N
n705,n1471,N
n803,n1471,N
n1017,n1471,N
n1024,n1471,N
n1086,n1471,N
n1168,n1471,I
n1208,n1471,N
n1219,n1471,N
n1317,n1471,N
n1341,n1471,N
n1404,n1471,N
n1421,n1471,I
n1435,n1471,N
n1486,n1471,N
n1660,n1471,N
n1779,n1471,N
n1794,n1471,N
n1803,n1471,N
n1839,n1471,N
n1857,n1471,I
n1860,n1471,N
n2023,n1471,N
n2171,n1471,N
n2302,n1471,N
n2439,n1471,N
n2511,n1471,N
n2598,n1471,N
n2631,n1471,N
n2641,n1471,N
n2716,n1471,N
n2774,n1471,N
n2821,n1471,N
n2856,n1471,N
n3070,n1471,N
n3090,n1471,N
n3245,n1471,N
n3282,n1471,N
n3283,n1471,N
n3385,n1471,N
n3412,n1471,N
n3430,n1471,N
n3455,n1471,N
n3470,n1471,I
n3496,n1471,N
n3587,n1471,N
n3609,n1471,N
n3626,n1471,N
n3656,n1471,N
n3657,n1471,N
n3711,n1471,N
n3757,n1471,N
n3892,n1471,N
n3923,n1471,N
n3949,n1471,N
n3982,n1471,N
n4079,n1471,N
n4114,n1471,N
n4192,n1471,N
n4223,n1471,N
n4237,n1471,N
n4274,n1471,N
n4349,n1471,N
n4410,n1471,N
n4544,n1471,N
n4690,n1471,N
n4702,n1471,N
n4706,n1471,N
n4762,n1471,N
n4783,n1471,N
n4799,n1471,N
n4800,n1471,I
n4826,n1471,N
n4860,n1471,N
n4875,n1471,N
n4884,n1471,N
n4895,n1471,N
n4904,n1471,N
n4972,n1471,N
n4991,n1471,N
n4996,n1471,N
n5007,n1471,N
n5038,n1471,N
n5098,n1471,N
n5251,n1471,N
n5326,n1471,N
n5334,n1471,N
n5394,n1471,N
n5401,n1471,N
n5402,n1471,N
n5447,n1471,N
n5456,n1471,N
n5509,n1471,I
n5511,n1471,N
n5520,n1471,N
n5535,n1471,N
n5547,n1471,N
n5567,n1471,N
n5639,n1471,N
n5647,n1471,N
n5664,n1471,N
n5743,n1471,N
n5774,n1471,N
n5804,n1471,N
n5871,n1471,N
n5902,n1471,N
n5934,n1471,N
n5954,n1471,N
n6025,n1471,N
n6076,n1471,N
n6134,n1471,N
n6187,n1471,N
n6287,n1471,N
n6291,n1471,N
n67,n1501,N
n68,n1501,N
n204,n1501,N
n250,n1501,N
n269,n1501,N
n306,n1501,N
n362,n1501,N
n420,n1501,N
n465,n1501,N
n467,n1501,N
n485,n1501,N
n584,n1501,I
n589,n1501,N
n607,n1501,N
n663,n1501,N
n698,n1501,N
n705,n1501,N
n803,n1501,N
n1017,n1501,N
n1024,n1501,N
n1086,n1501,N
n1168,n1501,I
n1208,n1501,N
n1219,n1501,N
n1317,n1501,N
n1341,n1501,N
n1404,n1501,N
n1421,n1501,I
n1435,n1501,N
n1486,n1501,N
n1660,n1501,N
n1779,n1501,N
n1794,n1501,N
n1803,n1501,N
n1839,n1501,N
n1857,n1501,I
n1860,n1501,N
n2023,n1501,N
n2171,n1501,N
n2302,n1501,N
n2439,n1501,N
n2511,n1501,N
n2598,n1501,N
n2631,n1501,N
n2641,n1501,N
n2716,n1501,N
n2774,n1501,N
n2821,n1501,N
n2856,n1501,N
n3070,n1501,N
n3090,n1501,N
n3245,n1501,N
n3282,n1501,N
n3283,n1501,N
n3385,n1501,N
n3412,n1501,N
n3430,n1501,N
n3455,n1501,N
n3470,n1501,I
n3496,n1501,N
n3587,n1501,N
n3609,n1501,N
n3626,n1501,N
n3656,n1501,N
n3657,n1501,N
n3711,n1501,N
n3757,n1501,N
n3892,n1501,N
n3923,n1501,N
n3949,n1501,N
n3982,n1501,N
n4079,n1501,N
n4114,n1501,N
n4192,n1501,N
n4223,n1501,N
n4237,n1501,N
n4274,n1501,N
n4349,n1501,N
n4410,n1501,N
n4544,n1501,N
n4690,n1501,N
n4702,n1501,N
n4706,n1501,N
n4762,n1501,N
n4783,n1501,N
n4799,n1501,N
n4800,n1501,I
n4826,n1501,N
n4860,n1501,N
n4875,n1501,N
n4884,n1501,N
n4895,n1501,N
n4904,n1501,N
n4972,n1501,N
n4991,n1501,N
n4996,n1501,N
n5007,n1501,N
n5038,n1501,N
n5098,n1501,N
n5251,n1501,N
n5326,n1501,N
n5334,n1501,N
n5394,n1501,N
n5401,n1501,N
n5402,n1501,N
n5447,n1501,N
n5456,n1501,N
n5509,n1501,I
n5511,n1501,N
n5520,n1501,N
n5535,n1501,N
n5547,n1501,N
n5567,n1501,N
n5639,n1501,N
n5647,n1501,N
n5664,n1501,N
n5743,n1501,N
n5774,n1501,N
n5804,n1501,N
n5871,n1501,N
n5902,n1501,N
n5934,n1501,N
n5954,n1501,N
n6025,n1501,N
n6076,n1501,N
n6134,n1501,N
n6187,n1501,N
n6287,n1501,N
n6291,n1501,N
n67,n1512,P
n68,n1512,P
n204,n1512,P
n250,n1512,P
n269,n1512,P
n306,n1512,P
n362,n1512,P
n420,n1512,P
n465,n1512,P
n467,n1512,P
n485,n1512,P
n584,n1512,I
n589,n1512,P
n607,n1512,P
n663,n1512,P
n698,n1512,P
n705,n1512,P
n803,n1512,P
n1017,n1512,P
n1024,n1512,P
n1086,n1512,P
n1168,n1512,I
n1208,n1512,P
n1219,n1512,P
n1317,n1512,P
n1341,n1512,P
n1404,n1512,P
n1421,n1512,I
n1435,n1512,P
n1486,n1512,P
n1660,n1512,P
n1779,n1512,P
n1794,n1512,P
n1803,n1512,P
n1839,n1512,P
n1857,n1512,I
n1860,n1512,P
n2023,n1512,P
n2171,n1512,P
n2302,n1512,P
n2439,n1512,P
n2511,n1512,P
n2598,n1512,P
n2631,n1512,P
n2641,n1512,P
n2716,n1512,P
n2774,n1512,P
n2821,n1512,P
n2856,n1512,P
n3070,n1512,P
n3090,n1512,P
n3245,n1512,P
n3282,n1512,N
n3283,n1512,P
n3385,n1512,P
n3412,n1512,P
n3430,n1512,P
n3455,n1512,P
n3470,n1512,N
n3496,n1512,P
n3587,n1512,P
n3609,n1512,P
n3626,n1512,P
n3656,n1512,P
n3657,n1512,P
n3711,n1512,P
n3757,n1512,P
n3892,n1512,P
n3923,n1512,P
n3949,n1512,P
n3982,n1512,P
n4079,n1512,P
n4114,n1512,P
n4192,n1512,P
n4223,n1512,P
n4237,n1512,P
n4274,n1512,P
n4349,n1512,P
n4410,n1512,P
n4544,n1512,P
n4690,n1512,P
n4702,n1512,P
n4706,n1512,P
n4762,n1512,P
n4783,n1512,P
n4799,n1512,P
n4800,n1512,I
n4826,n1512,P
n4860,n1512,P
n4875,n1512,P
n4884,n1512,P
n4895,n1512,P
n4904,n1512,P
n4972,n1512,P
n4991,n1512,P
n4996,n1512,P
n5007,n1512,P
n5038,n1512,P
n5098,n1512,P
n5251,n1512,P
n5326,n1512,P
n5334,n1512,P
n5394,n1512,P
n5401,n1512,P
n5402,n1512,P
n5447,n1512,P
n5456,n1512,P
n5509,n1512,I
n5511,n1512,P
n5520,n1512,P
n5535,n1512,P
n5547,n1512,P
n5567,n1512,P
n5639,n1512,P
n5647,n1512,P
n5664,n1512,P
n5743,n1512,P
n5774,n1512,P
n5804,n1512,P
n5871,n1512,P
n5902,n1512,P
n5934,n1512,P
n5954,n1512,P
n6025,n1512,P
n6076,n1512,P
n6134,n1512,P
n6187,n1512,P
n6287,n1512,P
n6291,n1512,P
n67,n1621,N
n68,n1621,N
n204,n1621,N
n250,n1621,N
n269,n1621,N
n306,n1621,N
n362,n1621,N
n420,n1621,N
n465,n1621,N
n467,n1621,N
n485,n1621,N
n584,n1621,I
n589,n1621,N
n607,n1621,N
n663,n1621,N
n698,n1621,N
n705,n1621,N
n803,n1621,N
n1017,n1621,N
n1024,n1621,N
n1086,n1621,N
n1168,n1621,I
n1208,n1621,N
n1219,n1621,N
n1317,n1621,N
n1341,n1621,N
n1404,n1621,N
n1421,n1621,I
n1435,n1621,N
n1486,n1621,N
n1660,n1621,N
n1779,n1621,N
n1794,n1621,N
n1803,n1621,N
n1839,n1621,N
n1857,n1621,I
n1860,n1621,N
n2023,n1621,N
n2171,n1621,N
n2302,n1621,N
n2439,n1621,N
n2511,n1621,N
n2598,n1621,N
n2631,n1621,N
n2641,n1621,N
n2716,n1621,N
n2774,n1621,N
n2821,n1621,N
n2856,n1621,N
n3070,n1621,N
n3090,n1621,N
n3245,n1621,N
n3282,n1621,N
n3283,n1621,N
n3385,n1621,N
n3412,n1621,N
n3430,n1621,N
n3455,n1621,N
n3470,n1621,I
n3496,n1621,N
n3587,n1621,N
n3609,n1621,N
n3626,n1621,N
n3656,n1621,N
n3657,n1621,N
n3711,n1621,N
n3757,n1621,N
n3892,n1621,N
n3923,n1621,N
n3949,n1621,N
n3982,n1621,N
n4079,n1621,N
n4114,n1621,N
n4192,n1621,N
n4223,n1621,N
n4237,n1621,N
n4274,n1621,N
n4349,n1621,N
n4410,n1621,N
n4544,n1621,N
n4690,n1621,N
n4702,n1621,N
n4706,n1621,N
n4762,n1621,N
n4783,n1621,N
n4799,n1621,N
n4800,n1621,I
n4826,n1621,N
n4860,n1621,N
n4875,n1621,N
n4884,n1621,N
n4895,n1621,N
n4904,n1621,N
n4972,n1621,N
n4991,n1621,N
n4996,n1621,N
n5007,n1621,N
n5038,n1621,N
n5098,n1621,N
n5251,n1621,N
n5326,n1621,N
n5334,n1621,N
n5394,n1621,N
n5401,n1621,N
n5402,n1621,N
n5447,n1621,N
n5456,n1621,N
n5509,n1621,I
n5511,n1621,N
n5520,n1621,N
n5535,n1621,N
n5547,n1621,N
n5567,n1621,N
n5639,n1621,N
n5647,n1621,N
n5664,n1621,N
n5743,n1621,N
n5774,n1621,N
n5804,n1621,N
n5871,n1621,N
n5902,n1621,N
n5934,n1621,N
n5954,n1621,N
n6025,n1621,N
n6076,n1621,N
n6134,n1621,N
n6187,n1621,N
n6287,n1621,N
n6291,n1621,N
n67,n1654,N
n68,n1654,N
n204,n1654,N
n250,n1654,N
n269,n1654,N
n306,n1654,N
n362,n1654,N
n420,n1654,N
n465,n1654,N
n467,n1654,N
n485,n1654,N
n584,n1654,N
n589,n1654,N
n607,n1654,N
n663,n1654,N
n698,n1654,N
n705,n1654,N
n803,n1654,N
n1017,n1654,N
n1024,n1654,N
n1086,n1654,N
n1168,n1654,N
n1208,n1654,N
n1219,n1654,N
n1317,n1654,N
n1341,n1654,N
n1404,n1654,N
n1421,n1654,N
n1435,n1654,N
n1486,n1654,N
n1660,n1654,N
n1779,n1654,N
n1794,n1654,N
n1803,n1654,N
n1839,n1654,N
n1857,n1654,N
n1860,n1654,N
n2023,n1654,N
n2171,n1654,N
n2302,n1654,N
n2439,n1654,N
n2511,n1654,N
n2598,n1654,N
n2631,n1654,N
n2641,n1654,N
n2716,n1654,N
n2774,n1654,N
n2821,n1654,N
n2856,n1654,N
n3070,n1654,N
n3090,n1654,N
n3245,n1654,N
n3282,n1654,N
n3283,n1654,N
n3385,n1654,N
n3412,n1654,N
n3430,n1654,N
n3455,n1654,N
n3470,n1654,I
n3496,n1654,N
n3587,n1654,N
n3609,n1654,N
n3626,n1654,N
n3656,n1654,N
n3657,n1654,N
n3711,n1654,N
n3757,n1654,N
n3892,n1654,N
n3923,n1654,N
n3949,n1654,N
n3982,n1654,N
n4079,n1654,N
n4114,n1654,N
n4192,n1654,N
n4223,n1654,N
n4237,n1654,N
n4274,n1654,N
n4349,n1654,N
n4410,n1654,N
n4544,n1654,N
n4690,n1654,N
n4702,n1654,N
n4706,n1654,N
n4762,n1654,N
n4783,n1654,N
n4799,n1654,N
n4800,n1654,N
n4826,n1654,N
n4860,n1654,N
n4875,n1654,N
n4884,n1654,N
n4895,n1654,N
n4904,n1654,N
n4972,n1654,N
n4991,n1654,N
n4996,n1654,N
n5007,n1654,N
n5038,n1654,N
n5098,n1654,N
n5251,n1654,N
n5326,n1654,N
n5334,n1654,N
n5394,n1654,N
n5401,n1654,N
n5402,n1654,N
n5447,n1654,N
n5456,n1654,N
n5509,n1654,N
n5511,n1654,N
n5520,n1654,N
n5535,n1654,N
n5547,n1654,N
n5567,n1654,N
n5639,n1654,N
n5647,n1654,N
n5664,n1654,N
n5743,n1654,N
n5774,n1654,N
n5804,n1654,N
n5871,n1654,N
n5902,n1654,N
n5934,n1654,N
n5954,n1654,N
n6025,n1654,N
n6076,n1654,N
n6134,n1654,N
n6187,n1654,N
n6287,n1654,N
n6291,n1654,N
n67,n1690,P
n68,n1690,P
n204,n1690,P
n250,n1690,P
n269,n1690,P
n306,n1690,P
n362,n1690,P
n420,n1690,P
n465,n1690,P
n467,n1690,P
n485,n1690,P
n584,n1690,I
n589,n1690,P
n607,n1690,P
n663,n1690,P
n698,n1690,P
n705,n1690,P
n803,n1690,P
n1017,n1690,P
n1024,n1690,P
n1086,n1690,P
n1168,n1690,I
n1208,n1690,P
n1219,n1690,P
n1317,n1690,N
n1341,n1690,P
n1404,n1690,P
n1421,n1690,I
n1435,n1690,P
n1486,n1690,P
n1660,n1690,P
n1779,n1690,P
n1794,n1690,P
n1803,n1690,P
n1839,n1690,P
n1857,n1690,I
n1860,n1690,P
n2023,n1690,P
n2171,n1690,P
n2302,n1690,P
n2439,n1690,P
n2511,n1690,P
n2598,n1690,P
n2631,n1690,P
n2641,n1690,P
n2716,n1690,P
n2774,n1690,P
n2821,n1690,P
n2856,n1690,P
n3070,n1690,P
n3090,n1690,P
n3245,n1690,P
n3282,n1690,P
n3283,n1690,P
n3385,n1690,P
n3412,n1690,P
n3430,n1690,P
n3455,n1690,P
n3470,n1690,N
n3496,n1690,P
n3587,n1690,P
n3609,n1690,P
n3626,n1690,P
n3656,n1690,P
n3657,n1690,P
n3711,n1690,P
n3757,n1690,P
n3892,n1690,P
n3923,n1690,P
n3949,n1690,P
n3982,n1690,P
n4079,n1690,P
n4114,n1690,P
n4192,n1690,P
n4223,n1690,P
n4237,n1690,P
n4274,n1690,P
n4349,n1690,P
n4410,n1690,P
n4544,n1690,P
n4690,n1690,P
n4702,n1690,P
n4706,n1690,P
n4762,n1690,P
n4783,n1690,P
n4799,n1690,P
n4800,n1690,I
n4826,n1690,P
n4860,n1690,P
n4875,n1690,P
n4884,n1690,P
n4895,n1690,P
n4904,n1690,P
n4972,n1690,P
n4991,n1690,P
n4996,n1690,P
n5007,n1690,P
n5038,n1690,P
n5098,n1690,P
n5251,n1690,P
n5326,n1690,P
n5334,n1690,P
n5394,n1690,P
n5401,n1690,P
n5402,n1690,P
n5447,n1690,P
n5456,n1690,P
n5509,n1690,I
n5511,n1690,P
n5520,n1690,P
n5535,n1690,P
n5547,n1690,P
n5567,n1690,P
n5639,n1690,P
n5647,n1690,P
n5664,n1690,P
n5743,n1690,P
n5774,n1690,P
n5804,n1690,P
n5871,n1690,P
n5902,n1690,P
n5934,n1690,P
n5954,n1690,P
n6025,n1690,P
n6076,n1690,P
n6134,n1690,P
n6187,n1690,P
n6287,n1690,P
n6291,n1690,P
n67,n1714,P
n68,n1714,P
n204,n1714,P
n250,n1714,P
n269,n1714,P
n306,n1714,P
n362,n1714,P
n420,n1714,P
n465,n1714,P
n467,n1714,P
n485,n1714,P
n584,n1714,I
n589,n1714,P
n607,n1714,P
n663,n1714,P
n698,n1714,P
n705,n1714,P
n803,n1714,P
n1017,n1714,P
n1024,n1714,P
n1086,n1714,P
n1168,n1714,I
n1208,n1714,P
n1219,n1714,P
n1317,n1714,P
n1341,n1714,P
n1404,n1714,P
n1421,n1714,I
n1435,n1714,P
n1486,n1714,P
n1660,n1714,P
n1779,n1714,P
n1794,n1714,P
n1803,n1714,P
n1839,n1714,P
n1857,n1714,I
n1860,n1714,P
n2023,n1714,P
n2171,n1714,P
n2302,n1714,P
n2439,n1714,P
n2511,n1714,P
n2598,n1714,P
n2631,n1714,P
n2641,n1714,P
n2716,n1714,P
n2774,n1714,P
n2821,n1714,P
n2856,n1714,P
n3070,n1714,P
n3090,n1714,P
n3245,n1714,P
n3282,n1714,P
n3283,n1714,P
n3385,n1714,P
n3412,n1714,P
n3430,n1714,P
n3455,n1714,P
n3470,n1714,N
n3496,n1714,P
n3587,n1714,P
n3609,n1714,P
n3626,n1714,P
n3656,n1714,P
n3657,n1714,P
n3711,n1714,P
n3757,n1714,P
n3892,n1714,P
n3923,n1714,P
n3949,n1714,P
n3982,n1714,P
n4079,n1714,P
n4114,n1714,P
n4192,n1714,N
n4223,n1714,P
n4237,n1714,P
n4274,n1714,P
n4349,n1714,P
n4410,n1714,P
n4544,n1714,P
n4690,n1714,P
n4702,n1714,P
n4706,n1714,P
n4762,n1714,P
n4783,n1714,P
n4799,n1714,P
n4800,n1714,I
n4826,n1714,P
n4860,n1714,P
n4875,n1714,P
n4884,n1714,P
n4895,n1714,P
n4904,n1714,P
n4972,n1714,P
n4991,n1714,P
n4996,n1714,P
n5007,n1714,P
n5038,n1714,P
n5098,n1714,P
n5251,n1714,P
n5326,n1714,P
n5334,n1714,P
n5394,n1714,P
n5401,n1714,P
n5402,n1714,P
n5447,n1714,P
n5456,n1714,P
n5509,n1714,I
n5511,n1714,P
n5520,n1714,P
n5535,n1714,P
