po,pi,rel
n1540,n2757,B
n1889,n2757,B
n2385,n2757,B
n2490,n2757,B
n2622,n2757,B
n2864,n2757,B
n3209,n2757,B
n3452,n2757,B
n3806,n2757,B
n37,n2760,B
n84,n2760,I
n132,n2760,I
n850,n2760,B
n872,n2760,B
n1157,n2760,B
n1229,n2760,B
n1398,n2760,B
n1540,n2760,I
n1889,n2760,B
n2385,n2760,B
n2490,n2760,B
n2622,n2760,I
n2864,n2760,I
n3209,n2760,B
n3452,n2760,B
n3806,n2760,B
n37,n2806,I
n84,n2806,I
n132,n2806,I
n850,n2806,I
n872,n2806,I
n1157,n2806,I
n1229,n2806,I
n1398,n2806,I
n1540,n2806,I
n1889,n2806,I
n2385,n2806,I
n2490,n2806,I
n2622,n2806,I
n2864,n2806,I
n3209,n2806,I
n3452,n2806,I
n3806,n2806,I
n37,n2830,B
n84,n2830,I
n132,n2830,I
n850,n2830,B
n872,n2830,B
n1157,n2830,B
n1229,n2830,B
n1398,n2830,B
n1540,n2830,I
n1889,n2830,B
n2385,n2830,B
n2490,n2830,B
n2622,n2830,I
n2864,n2830,I
n3209,n2830,B
n3452,n2830,B
n3806,n2830,B
n37,n2886,B
n84,n2886,B
n132,n2886,B
n850,n2886,B
n872,n2886,B
n1157,n2886,B
n1229,n2886,B
n1398,n2886,B
n1540,n2886,B
n1889,n2886,B
n2385,n2886,B
n2490,n2886,B
n2622,n2886,B
n2864,n2886,B
n3209,n2886,B
n3452,n2886,B
n3806,n2886,B
n37,n2888,B
n84,n2888,B
n132,n2888,B
n850,n2888,B
n872,n2888,B
n1157,n2888,B
n1229,n2888,B
n1398,n2888,B
n1540,n2888,I
n1889,n2888,B
n2385,n2888,B
n2490,n2888,B
n2622,n2888,B
n2864,n2888,B
n3209,n2888,B
n3452,n2888,B
n3806,n2888,B
n37,n2912,B
n84,n2912,B
n132,n2912,B
n850,n2912,B
n872,n2912,B
n1157,n2912,B
n1229,n2912,B
n1398,n2912,B
n1540,n2912,B
n1889,n2912,B
n2385,n2912,B
n2490,n2912,B
n2622,n2912,B
n2864,n2912,B
n3209,n2912,B
n3452,n2912,B
n3806,n2912,B
n37,n3038,B
n84,n3038,B
n132,n3038,I
n850,n3038,B
n872,n3038,B
n1157,n3038,B
n1229,n3038,B
n1398,n3038,B
n1540,n3038,I
n1889,n3038,B
n2385,n3038,B
n2490,n3038,B
n2622,n3038,I
n2864,n3038,B
n3209,n3038,B
n3452,n3038,B
n3806,n3038,B
n37,n3092,B
n84,n3092,I
n132,n3092,I
n850,n3092,B
n872,n3092,B
n1157,n3092,B
n1229,n3092,B
n1398,n3092,I
n1540,n3092,I
n1889,n3092,B
n2385,n3092,B
n2490,n3092,B
n2622,n3092,I
n2864,n3092,I
n3209,n3092,B
n3452,n3092,B
n3806,n3092,B
n37,n3120,B
n84,n3120,I
n132,n3120,I
n850,n3120,B
n872,n3120,B
n1157,n3120,B
n1229,n3120,B
n1398,n3120,B
n1540,n3120,I
n1889,n3120,B
n2385,n3120,B
n2490,n3120,B
n2622,n3120,I
n2864,n3120,B
n3209,n3120,B
n3452,n3120,B
n3806,n3120,B
n37,n3321,B
n84,n3321,I
n132,n3321,I
n850,n3321,B
n872,n3321,B
n1157,n3321,B
n1229,n3321,I
n1398,n3321,I
n1540,n3321,I
n1889,n3321,B
n2385,n3321,B
n2490,n3321,B
n2622,n3321,I
n2864,n3321,I
n3209,n3321,B
n3452,n3321,I
n3806,n3321,B
n37,n3340,B
n84,n3340,I
n132,n3340,I
n850,n3340,B
n872,n3340,B
n1157,n3340,B
n1229,n3340,I
n1398,n3340,I
n1540,n3340,I
n1889,n3340,B
n2385,n3340,B
n2490,n3340,B
n2622,n3340,I
n2864,n3340,I
n3209,n3340,B
n3452,n3340,I
n3806,n3340,B
n37,n3365,B
n84,n3365,I
n132,n3365,I
n850,n3365,B
n872,n3365,B
n1157,n3365,B
n1229,n3365,B
n1398,n3365,I
n1540,n3365,I
n1889,n3365,B
n2385,n3365,B
n2490,n3365,B
n2622,n3365,I
n2864,n3365,I
n3209,n3365,B
n3452,n3365,I
n3806,n3365,B
n37,n3384,B
n84,n3384,I
n132,n3384,I
n850,n3384,B
n872,n3384,B
n1157,n3384,B
n1229,n3384,B
n1398,n3384,B
n1540,n3384,I
n1889,n3384,B
n2385,n3384,B
n2490,n3384,B
n2622,n3384,I
n2864,n3384,B
n3209,n3384,B
n3452,n3384,B
n3806,n3384,B
n37,n3411,B
n84,n3411,B
n132,n3411,B
n850,n3411,B
n872,n3411,B
n1157,n3411,B
n1229,n3411,B
n1398,n3411,B
n1540,n3411,I
n1889,n3411,B
n2385,n3411,B
n2490,n3411,B
n2622,n3411,B
n2864,n3411,B
n3209,n3411,B
n3452,n3411,B
n3806,n3411,B
n37,n3444,B
n84,n3444,B
n132,n3444,I
n850,n3444,B
n872,n3444,B
n1157,n3444,B
n1229,n3444,B
n1398,n3444,B
n1540,n3444,I
n1889,n3444,B
n2385,n3444,B
n2490,n3444,B
n2622,n3444,B
n2864,n3444,B
n3209,n3444,B
n3452,n3444,B
n3806,n3444,B
n37,n3465,B
n84,n3465,B
n132,n3465,B
n850,n3465,B
n872,n3465,B
n1157,n3465,B
n1229,n3465,B
n1398,n3465,B
n1540,n3465,B
n1889,n3465,B
n2385,n3465,B
n2490,n3465,B
n2622,n3465,B
n2864,n3465,B
n3209,n3465,B
n3452,n3465,B
n3806,n3465,B
n37,n3481,B
n84,n3481,I
n132,n3481,I
n850,n3481,B
n872,n3481,B
n1157,n3481,B
n1229,n3481,B
n1398,n3481,B
n1540,n3481,I
n1889,n3481,B
n2385,n3481,B
n2490,n3481,B
n2622,n3481,I
n2864,n3481,B
n3209,n3481,B
n3452,n3481,B
n3806,n3481,B
n37,n3506,B
n84,n3506,B
n132,n3506,I
n850,n3506,B
n872,n3506,B
n1157,n3506,B
n1229,n3506,B
n1398,n3506,B
n1540,n3506,I
n1889,n3506,B
n2385,n3506,B
n2490,n3506,B
n2622,n3506,B
n2864,n3506,B
n3209,n3506,B
n3452,n3506,B
n3806,n3506,B
n37,n3510,B
n84,n3510,I
n132,n3510,I
n850,n3510,B
n872,n3510,B
n1157,n3510,B
n1229,n3510,I
n1398,n3510,I
n1540,n3510,I
n1889,n3510,B
n2385,n3510,B
n2490,n3510,B
n2622,n3510,I
n2864,n3510,I
n3209,n3510,B
n3452,n3510,I
n3806,n3510,B
n37,n3536,B
n84,n3536,I
n132,n3536,I
n850,n3536,B
n872,n3536,B
n1157,n3536,B
n1229,n3536,B
n1398,n3536,B
n1540,n3536,I
n1889,n3536,B
n2385,n3536,B
n2490,n3536,B
n2622,n3536,I
n2864,n3536,I
n3209,n3536,B
n3452,n3536,B
n3806,n3536,B
n37,n3615,B
n84,n3615,B
n132,n3615,B
n850,n3615,B
n872,n3615,B
n1157,n3615,B
n1229,n3615,B
n1398,n3615,B
n1540,n3615,I
n1889,n3615,B
n2385,n3615,B
n2490,n3615,B
n2622,n3615,B
n2864,n3615,B
n3209,n3615,B
n3452,n3615,B
n3806,n3615,B
n37,n3631,B
n84,n3631,I
n132,n3631,I
n850,n3631,B
n872,n3631,B
n1157,n3631,B
n1229,n3631,B
n1398,n3631,B
n1540,n3631,I
n1889,n3631,B
n2385,n3631,B
n2490,n3631,B
n2622,n3631,I
n2864,n3631,I
n3209,n3631,B
n3452,n3631,B
n3806,n3631,B
n37,n3690,B
n84,n3690,I
n132,n3690,I
n850,n3690,B
n872,n3690,B
n1157,n3690,B
n1229,n3690,B
n1398,n3690,I
n1540,n3690,I
n1889,n3690,B
n2385,n3690,B
n2490,n3690,B
n2622,n3690,I
n2864,n3690,I
n3209,n3690,B
n3452,n3690,I
n3806,n3690,B
n37,n3742,B
n84,n3742,B
n132,n3742,I
n850,n3742,B
n872,n3742,B
n1157,n3742,B
n1229,n3742,B
n1398,n3742,B
n1540,n3742,I
n1889,n3742,B
n2385,n3742,B
n2490,n3742,B
n2622,n3742,B
n2864,n3742,B
n3209,n3742,B
n3452,n3742,B
n3806,n3742,B
n37,n3774,B
n84,n3774,I
n132,n3774,I
n850,n3774,B
n872,n3774,B
n1157,n3774,B
n1229,n3774,B
n1398,n3774,I
n1540,n3774,I
n1889,n3774,B
n2385,n3774,B
n2490,n3774,B
n2622,n3774,I
n2864,n3774,I
n3209,n3774,B
n3452,n3774,B
n3806,n3774,B
n37,n3800,B
n84,n3800,B
n132,n3800,I
n850,n3800,B
n872,n3800,B
n1157,n3800,B
n1229,n3800,B
n1398,n3800,B
n1540,n3800,I
n1889,n3800,B
n2385,n3800,B
n2490,n3800,B
n2622,n3800,I
n2864,n3800,B
n3209,n3800,B
n3452,n3800,B
n3806,n3800,B
n37,n3805,B
n84,n3805,I
n132,n3805,I
n850,n3805,B
n872,n3805,B
n1157,n3805,B
n1229,n3805,B
n1398,n3805,B
n1540,n3805,I
n1889,n3805,B
n2385,n3805,B
n2490,n3805,B
n2622,n3805,I
n2864,n3805,I
n3209,n3805,B
n3452,n3805,B
n3806,n3805,B
n37,n3898,B
n84,n3898,B
n132,n3898,B
n850,n3898,B
n872,n3898,B
n1157,n3898,B
n1229,n3898,B
n1398,n3898,B
n1540,n3898,B
n1889,n3898,B
n2385,n3898,B
n2490,n3898,B
n2622,n3898,B
n2864,n3898,B
n3209,n3898,B
n3452,n3898,B
n3806,n3898,B
