po,pi,rel
n3055,n2516,B
n3112,n2516,B
n3121,n2516,B
n3241,n2516,B
n3584,n2516,B
n85,n2521,B
n232,n2521,I
n599,n2521,B
n676,n2521,B
n964,n2521,B
n1007,n2521,I
n2192,n2521,B
n2586,n2521,B
n2673,n2521,I
n2747,n2521,B
n2886,n2521,B
n2903,n2521,I
n3055,n2521,I
n3112,n2521,B
n3121,n2521,B
n3241,n2521,B
n3584,n2521,B
n85,n2536,B
n232,n2536,I
n599,n2536,I
n676,n2536,B
n964,n2536,B
n1007,n2536,I
n2192,n2536,B
n2586,n2536,B
n2673,n2536,I
n2747,n2536,I
n2886,n2536,I
n2903,n2536,I
n3055,n2536,I
n3112,n2536,B
n3121,n2536,B
n3241,n2536,B
n3584,n2536,B
n85,n2551,B
n232,n2551,B
n599,n2551,B
n676,n2551,B
n964,n2551,B
n1007,n2551,B
n2192,n2551,B
n2586,n2551,B
n2673,n2551,I
n2747,n2551,B
n2886,n2551,B
n2903,n2551,B
n3055,n2551,I
n3112,n2551,B
n3121,n2551,B
n3241,n2551,B
n3584,n2551,B
n85,n2567,B
n232,n2567,I
n599,n2567,B
n676,n2567,B
n964,n2567,B
n1007,n2567,B
n2192,n2567,B
n2586,n2567,B
n2673,n2567,I
n2747,n2567,B
n2886,n2567,B
n2903,n2567,B
n3055,n2567,I
n3112,n2567,B
n3121,n2567,B
n3241,n2567,B
n3584,n2567,B
n85,n2582,B
n232,n2582,B
n599,n2582,B
n676,n2582,B
n964,n2582,B
n1007,n2582,B
n2192,n2582,B
n2586,n2582,B
n2673,n2582,B
n2747,n2582,B
n2886,n2582,B
n2903,n2582,B
n3055,n2582,B
n3112,n2582,B
n3121,n2582,B
n3241,n2582,B
n3584,n2582,B
n85,n2628,B
n232,n2628,B
n599,n2628,B
n676,n2628,B
n964,n2628,B
n1007,n2628,B
n2192,n2628,B
n2586,n2628,B
n2673,n2628,B
n2747,n2628,B
n2886,n2628,B
n2903,n2628,B
n3055,n2628,B
n3112,n2628,B
n3121,n2628,B
n3241,n2628,B
n3584,n2628,B
n85,n2666,B
n232,n2666,I
n599,n2666,B
n676,n2666,B
n964,n2666,B
n1007,n2666,I
n2192,n2666,B
n2586,n2666,B
n2673,n2666,I
n2747,n2666,B
n2886,n2666,B
n2903,n2666,B
n3055,n2666,I
n3112,n2666,B
n3121,n2666,B
n3241,n2666,B
n3584,n2666,B
n85,n2753,B
n232,n2753,B
n599,n2753,B
n676,n2753,B
n964,n2753,B
n1007,n2753,B
n2192,n2753,B
n2586,n2753,B
n2673,n2753,B
n2747,n2753,B
n2886,n2753,B
n2903,n2753,B
n3055,n2753,B
n3112,n2753,B
n3121,n2753,B
n3241,n2753,B
n3584,n2753,B
n85,n2801,B
n232,n2801,I
n599,n2801,B
n676,n2801,B
n964,n2801,B
n1007,n2801,I
n2192,n2801,B
n2586,n2801,B
n2673,n2801,I
n2747,n2801,B
n2886,n2801,B
n2903,n2801,B
n3055,n2801,I
n3112,n2801,B
n3121,n2801,B
n3241,n2801,B
n3584,n2801,B
n85,n2853,B
n232,n2853,I
n599,n2853,B
n676,n2853,B
n964,n2853,B
n1007,n2853,I
n2192,n2853,B
n2586,n2853,B
n2673,n2853,I
n2747,n2853,B
n2886,n2853,I
n2903,n2853,I
n3055,n2853,I
n3112,n2853,B
n3121,n2853,B
n3241,n2853,B
n3584,n2853,B
n85,n2906,B
n232,n2906,B
n599,n2906,B
n676,n2906,B
n964,n2906,B
n1007,n2906,B
n2192,n2906,B
n2586,n2906,B
n2673,n2906,B
n2747,n2906,B
n2886,n2906,B
n2903,n2906,B
n3055,n2906,B
n3112,n2906,B
n3121,n2906,B
n3241,n2906,B
n3584,n2906,B
n85,n3034,B
n232,n3034,I
n599,n3034,B
n676,n3034,B
n964,n3034,B
n1007,n3034,I
n2192,n3034,B
n2586,n3034,B
n2673,n3034,I
n2747,n3034,B
n2886,n3034,I
n2903,n3034,I
n3055,n3034,I
n3112,n3034,B
n3121,n3034,B
n3241,n3034,B
n3584,n3034,B
n85,n3073,B
n232,n3073,I
n599,n3073,B
n676,n3073,B
n964,n3073,B
n1007,n3073,I
n2192,n3073,B
n2586,n3073,B
n2673,n3073,I
n2747,n3073,B
n2886,n3073,I
n2903,n3073,I
n3055,n3073,I
n3112,n3073,B
n3121,n3073,B
n3241,n3073,B
n3584,n3073,B
n85,n3105,B
n232,n3105,I
n599,n3105,B
n676,n3105,B
n964,n3105,B
n1007,n3105,I
n2192,n3105,B
n2586,n3105,B
n2673,n3105,I
n2747,n3105,B
n2886,n3105,B
n2903,n3105,B
n3055,n3105,I
n3112,n3105,B
n3121,n3105,B
n3241,n3105,B
n3584,n3105,B
n85,n3141,B
n232,n3141,I
n599,n3141,B
n676,n3141,B
n964,n3141,B
n1007,n3141,I
n2192,n3141,B
n2586,n3141,B
n2673,n3141,I
n2747,n3141,B
n2886,n3141,B
n2903,n3141,I
n3055,n3141,I
n3112,n3141,B
n3121,n3141,B
n3241,n3141,B
n3584,n3141,B
n85,n3156,B
n232,n3156,I
n599,n3156,B
n676,n3156,B
n964,n3156,B
n1007,n3156,B
n2192,n3156,B
n2586,n3156,B
n2673,n3156,I
n2747,n3156,B
n2886,n3156,B
n2903,n3156,B
n3055,n3156,I
n3112,n3156,B
n3121,n3156,B
n3241,n3156,B
n3584,n3156,B
n85,n3238,B
n232,n3238,B
n599,n3238,B
n676,n3238,B
n964,n3238,B
n1007,n3238,B
n2192,n3238,B
n2586,n3238,B
n2673,n3238,B
n2747,n3238,B
n2886,n3238,B
n2903,n3238,B
n3055,n3238,B
n3112,n3238,B
n3121,n3238,B
n3241,n3238,B
n3584,n3238,B
n85,n3302,B
n232,n3302,I
n599,n3302,I
n676,n3302,B
n964,n3302,B
n1007,n3302,I
n2192,n3302,B
n2586,n3302,B
n2673,n3302,I
n2747,n3302,B
n2886,n3302,I
n2903,n3302,I
n3055,n3302,I
n3112,n3302,B
n3121,n3302,B
n3241,n3302,B
n3584,n3302,B
n85,n3329,B
n232,n3329,I
n599,n3329,B
n676,n3329,B
n964,n3329,B
n1007,n3329,I
n2192,n3329,B
n2586,n3329,B
n2673,n3329,I
n2747,n3329,B
n2886,n3329,B
n2903,n3329,B
n3055,n3329,I
n3112,n3329,B
n3121,n3329,B
n3241,n3329,B
n3584,n3329,B
n85,n3333,B
n232,n3333,I
n599,n3333,B
n676,n3333,B
n964,n3333,B
n1007,n3333,I
n2192,n3333,B
n2586,n3333,B
n2673,n3333,I
n2747,n3333,B
n2886,n3333,B
n2903,n3333,I
n3055,n3333,I
n3112,n3333,B
n3121,n3333,B
n3241,n3333,B
n3584,n3333,B
n85,n3366,B
n232,n3366,B
n599,n3366,B
n676,n3366,B
n964,n3366,B
n1007,n3366,B
n2192,n3366,B
n2586,n3366,B
n2673,n3366,B
n2747,n3366,B
n2886,n3366,B
n2903,n3366,B
n3055,n3366,B
n3112,n3366,B
n3121,n3366,B
n3241,n3366,B
n3584,n3366,B
n85,n3413,B
n232,n3413,I
n599,n3413,B
n676,n3413,B
n964,n3413,B
n1007,n3413,I
n2192,n3413,B
n2586,n3413,B
n2673,n3413,I
n2747,n3413,B
n2886,n3413,I
n2903,n3413,I
n3055,n3413,I
n3112,n3413,B
n3121,n3413,B
n3241,n3413,B
n3584,n3413,B
n85,n3414,B
n232,n3414,I
n599,n3414,B
n676,n3414,B
n964,n3414,B
n1007,n3414,I
n2192,n3414,B
n2586,n3414,B
n2673,n3414,I
n2747,n3414,B
n2886,n3414,B
n2903,n3414,I
n3055,n3414,I
n3112,n3414,B
n3121,n3414,B
n3241,n3414,B
n3584,n3414,B
n85,n3430,B
n232,n3430,B
n599,n3430,B
n676,n3430,B
n964,n3430,B
n1007,n3430,B
n2192,n3430,B
n2586,n3430,B
n2673,n3430,B
n2747,n3430,B
n2886,n3430,B
n2903,n3430,B
n3055,n3430,B
n3112,n3430,B
n3121,n3430,B
n3241,n3430,B
n3584,n3430,B
n85,n3439,B
n232,n3439,I
n599,n3439,B
n676,n3439,B
n964,n3439,B
n1007,n3439,I
n2192,n3439,B
n2586,n3439,B
n2673,n3439,I
n2747,n3439,B
n2886,n3439,B
n2903,n3439,I
n3055,n3439,I
n3112,n3439,B
n3121,n3439,B
n3241,n3439,B
n3584,n3439,B
n85,n3498,B
n232,n3498,I
n599,n3498,B
n676,n3498,B
n964,n3498,B
n1007,n3498,I
n2192,n3498,B
n2586,n3498,B
n2673,n3498,I
n2747,n3498,B
n2886,n3498,B
n2903,n3498,B
n3055,n3498,I
n3112,n3498,B
n3121,n3498,B
n3241,n3498,B
n3584,n3498,B
n85,n3529,B
n232,n3529,I
n599,n3529,B
n676,n3529,B
n964,n3529,B
n1007,n3529,I
n2192,n3529,B
n2586,n3529,B
n2673,n3529,I
n2747,n3529,B
n2886,n3529,I
n2903,n3529,I
n3055,n3529,I
n3112,n3529,B
n3121,n3529,B
n3241,n3529,B
n3584,n3529,B
n85,n3542,B
n232,n3542,I
n599,n3542,I
n676,n3542,B
n964,n3542,B
n1007,n3542,I
n2192,n3542,B
n2586,n3542,B
n2673,n3542,I
n2747,n3542,I
n2886,n3542,I
n2903,n3542,I
n3055,n3542,I
n3112,n3542,B
n3121,n3542,B
n3241,n3542,B
n3584,n3542,B
n85,n3546,B
n232,n3546,B
n599,n3546,B
n676,n3546,B
n964,n3546,B
n1007,n3546,B
n2192,n3546,B
n2586,n3546,B
n2673,n3546,B
n2747,n3546,B
n2886,n3546,B
n2903,n3546,B
n3055,n3546,B
n3112,n3546,B
n3121,n3546,B
n3241,n3546,B
n3584,n3546,B
n85,n3566,B
n232,n3566,I
n599,n3566,B
n676,n3566,B
n964,n3566,B
n1007,n3566,B
n2192,n3566,B
n2586,n3566,B
n2673,n3566,I
n2747,n3566,B
n2886,n3566,B
n2903,n3566,B
n3055,n3566,I
n3112,n3566,B
n3121,n3566,B
n3241,n3566,B
n3584,n3566,B
n85,n3652,I
n232,n3652,I
n599,n3652,I
n676,n3652,I
n964,n3652,I
n1007,n3652,I
n2192,n3652,I
n2586,n3652,I
n2673,n3652,I
n2747,n3652,I
n2886,n3652,I
n2903,n3652,I
n3055,n3652,I
n3112,n3652,I
n3121,n3652,I
n3241,n3652,I
n3584,n3652,I
n85,n3659,B
n232,n3659,I
n599,n3659,B
n676,n3659,B
n964,n3659,B
n1007,n3659,I
n2192,n3659,B
n2586,n3659,B
n2673,n3659,I
n2747,n3659,B
n2886,n3659,B
n2903,n3659,B
n3055,n3659,I
n3112,n3659,B
n3121,n3659,B
n3241,n3659,B
n3584,n3659,B
n85,n3662,B
n232,n3662,B
n599,n3662,B
n676,n3662,B
n964,n3662,B
n1007,n3662,B
n2192,n3662,B
n2586,n3662,B
n2673,n3662,B
n2747,n3662,B
n2886,n3662,B
n2903,n3662,B
n3055,n3662,I
n3112,n3662,B
n3121,n3662,B
n3241,n3662,B
n3584,n3662,B
