po,pi,rel
n3031,n854,B
n3087,n854,B
n3115,n854,B
n3131,n854,B
n3157,n854,B
n3173,n854,B
n3225,n854,I
n3336,n854,B
n3339,n854,B
n3355,n854,B
n3548,n854,P
n3551,n854,B
n3563,n854,I
n3580,n854,B
n3584,n854,B
n3603,n854,B
n3646,n854,I
n3663,n854,B
n3691,n854,B
n3696,n854,B
n3782,n854,B
n1,n858,I
n20,n858,I
n49,n858,I
n52,n858,B
n69,n858,B
n107,n858,B
n114,n858,B
n135,n858,I
n200,n858,P
n235,n858,B
n292,n858,B
n297,n858,B
n313,n858,B
n326,n858,B
n330,n858,I
n334,n858,P
n336,n858,P
n399,n858,B
n463,n858,P
n484,n858,B
n524,n858,B
n531,n858,I
n559,n858,I
n575,n858,I
n587,n858,B
n636,n858,I
n647,n858,I
n749,n858,B
n751,n858,B
n784,n858,B
n785,n858,B
n812,n858,B
n834,n858,B
n873,n858,I
n897,n858,B
n932,n858,B
n958,n858,B
n963,n858,P
n983,n858,B
n1084,n858,B
n1094,n858,B
n1105,n858,B
n1122,n858,I
n1143,n858,N
n1161,n858,B
n1204,n858,B
n1235,n858,B
n1238,n858,B
n1241,n858,B
n1260,n858,B
n1266,n858,B
n1268,n858,P
n1277,n858,N
n1297,n858,B
n1301,n858,B
n1405,n858,B
n1458,n858,B
n1461,n858,I
n1503,n858,B
n1504,n858,B
n1558,n858,B
n1616,n858,I
n1625,n858,B
n1632,n858,B
n1660,n858,B
n1682,n858,B
n1696,n858,I
n1735,n858,B
n1741,n858,B
n1771,n858,B
n1855,n858,B
n1869,n858,I
n1889,n858,B
n1896,n858,B
n1912,n858,B
n1936,n858,I
n1952,n858,I
n1953,n858,B
n2015,n858,B
n2025,n858,B
n2029,n858,B
n2093,n858,B
n2094,n858,B
n2106,n858,B
n2159,n858,B
n2185,n858,B
n2212,n858,B
n2233,n858,B
n2304,n858,P
n2315,n858,I
n2352,n858,I
n2379,n858,B
n2532,n858,B
n2550,n858,B
n2561,n858,B
n2584,n858,I
n2592,n858,I
n2650,n858,B
n2801,n858,B
n2803,n858,B
n2833,n858,B
n2839,n858,B
n2840,n858,B
n2870,n858,P
n2873,n858,B
n2888,n858,B
n2975,n858,B
n3000,n858,I
n3014,n858,B
n3031,n858,B
n3087,n858,B
n3115,n858,B
n3131,n858,B
n3157,n858,B
n3173,n858,B
n3225,n858,I
n3336,n858,B
n3339,n858,B
n3355,n858,B
n3548,n858,P
n3551,n858,B
n3563,n858,I
n3580,n858,B
n3584,n858,B
n3603,n858,B
n3646,n858,I
n3663,n858,B
n3691,n858,B
n3696,n858,B
n3782,n858,B
n1,n863,I
n20,n863,I
n49,n863,I
n52,n863,I
n69,n863,B
n107,n863,B
n114,n863,B
n135,n863,I
n200,n863,P
n235,n863,I
n292,n863,B
n297,n863,B
n313,n863,B
n326,n863,B
n330,n863,I
n334,n863,P
n336,n863,P
n399,n863,B
n463,n863,P
n484,n863,B
n524,n863,B
n531,n863,I
n559,n863,I
n575,n863,I
n587,n863,B
n636,n863,I
n647,n863,I
n749,n863,B
n751,n863,I
n784,n863,B
n785,n863,I
n812,n863,I
n834,n863,B
n873,n863,I
n897,n863,B
n932,n863,I
n958,n863,I
n963,n863,P
n983,n863,B
n1084,n863,B
n1094,n863,B
n1105,n863,I
n1122,n863,I
n1143,n863,N
n1161,n863,B
n1204,n863,I
n1235,n863,I
n1238,n863,B
n1241,n863,B
n1260,n863,I
n1266,n863,B
n1268,n863,P
n1277,n863,N
n1297,n863,B
n1301,n863,B
n1405,n863,I
n1458,n863,B
n1461,n863,I
n1503,n863,B
n1504,n863,I
n1558,n863,I
n1616,n863,I
n1625,n863,B
n1632,n863,I
n1660,n863,I
n1682,n863,I
n1696,n863,I
n1735,n863,I
n1741,n863,B
n1771,n863,I
n1855,n863,B
n1869,n863,I
n1889,n863,I
n1896,n863,B
n1912,n863,I
n1936,n863,I
n1952,n863,I
n1953,n863,I
n2015,n863,B
n2025,n863,B
n2029,n863,I
n2093,n863,B
n2094,n863,B
n2106,n863,B
n2159,n863,B
n2185,n863,I
n2212,n863,B
n2233,n863,B
n2304,n863,I
n2315,n863,I
n2352,n863,I
n2379,n863,I
n2532,n863,B
n2550,n863,I
n2561,n863,B
n2584,n863,I
n2592,n863,I
n2650,n863,B
n2801,n863,B
n2803,n863,I
n2833,n863,B
n2839,n863,I
n2840,n863,B
n2870,n863,P
n2873,n863,B
n2888,n863,I
n2975,n863,B
n3000,n863,I
n3014,n863,B
n3031,n863,I
n3087,n863,B
n3115,n863,B
n3131,n863,I
n3157,n863,I
n3173,n863,B
n3225,n863,I
n3336,n863,I
n3339,n863,B
n3355,n863,B
n3548,n863,P
n3551,n863,B
n3563,n863,I
n3580,n863,P
n3584,n863,B
n3603,n863,B
n3646,n863,I
n3663,n863,B
n3691,n863,B
n3696,n863,B
n3782,n863,I
n1,n877,I
n20,n877,B
n49,n877,B
n52,n877,B
n69,n877,B
n107,n877,B
n114,n877,B
n135,n877,B
n200,n877,P
n235,n877,B
n292,n877,B
n297,n877,B
n313,n877,B
n326,n877,B
n330,n877,B
n334,n877,P
n336,n877,P
n399,n877,B
n463,n877,P
n484,n877,B
n524,n877,B
n531,n877,B
n559,n877,B
n575,n877,B
n587,n877,B
n636,n877,B
n647,n877,B
n749,n877,B
n751,n877,B
n784,n877,B
n785,n877,B
n812,n877,B
n834,n877,B
n873,n877,B
n897,n877,B
n932,n877,B
n958,n877,B
n963,n877,P
n983,n877,B
n1084,n877,B
n1094,n877,B
n1105,n877,B
n1122,n877,B
n1143,n877,N
n1161,n877,B
n1204,n877,B
n1235,n877,B
n1238,n877,B
n1241,n877,B
n1260,n877,B
n1266,n877,B
n1268,n877,P
n1277,n877,N
n1297,n877,B
n1301,n877,B
n1405,n877,B
n1458,n877,B
n1461,n877,B
n1503,n877,B
n1504,n877,B
n1558,n877,B
n1616,n877,B
n1625,n877,B
n1632,n877,B
n1660,n877,B
n1682,n877,B
n1696,n877,B
n1735,n877,B
n1741,n877,B
n1771,n877,B
n1855,n877,B
n1869,n877,B
n1889,n877,B
n1896,n877,B
n1912,n877,B
n1936,n877,B
n1952,n877,N
n1953,n877,B
n2015,n877,B
n2025,n877,B
n2029,n877,B
n2093,n877,B
n2094,n877,B
n2106,n877,B
n2159,n877,B
n2185,n877,B
n2212,n877,B
n2233,n877,B
n2304,n877,B
n2315,n877,B
n2352,n877,B
n2379,n877,B
n2532,n877,B
n2550,n877,B
n2561,n877,B
n2584,n877,B
n2592,n877,B
n2650,n877,B
n2801,n877,B
n2803,n877,B
n2833,n877,B
n2839,n877,B
n2840,n877,B
n2870,n877,P
n2873,n877,B
n2888,n877,B
n2975,n877,B
n3000,n877,I
n3014,n877,B
n3031,n877,B
n3087,n877,B
n3115,n877,B
n3131,n877,B
n3157,n877,B
n3173,n877,B
n3225,n877,B
n3336,n877,B
n3339,n877,B
n3355,n877,B
n3548,n877,P
n3551,n877,B
n3563,n877,B
n3580,n877,B
n3584,n877,B
n3603,n877,B
n3646,n877,B
n3663,n877,B
n3691,n877,B
n3696,n877,B
n3782,n877,B
n1,n886,I
n20,n886,I
n49,n886,I
n52,n886,B
n69,n886,B
n107,n886,B
n114,n886,B
n135,n886,I
n200,n886,N
n235,n886,B
n292,n886,B
n297,n886,B
n313,n886,B
n326,n886,B
n330,n886,I
n334,n886,N
n336,n886,N
n399,n886,B
n463,n886,N
n484,n886,B
n524,n886,B
n531,n886,I
n559,n886,I
n575,n886,I
n587,n886,B
n636,n886,I
n647,n886,I
n749,n886,B
n751,n886,B
n784,n886,B
n785,n886,B
n812,n886,B
n834,n886,B
n873,n886,I
n897,n886,B
n932,n886,I
n958,n886,B
n963,n886,N
n983,n886,B
n1084,n886,B
n1094,n886,B
n1105,n886,B
n1122,n886,I
n1143,n886,P
n1161,n886,B
n1204,n886,B
n1235,n886,B
n1238,n886,B
n1241,n886,B
n1260,n886,B
n1266,n886,B
n1268,n886,N
n1277,n886,P
n1297,n886,B
n1301,n886,B
n1405,n886,B
n1458,n886,B
n1461,n886,I
n1503,n886,B
n1504,n886,B
n1558,n886,B
n1616,n886,I
n1625,n886,B
n1632,n886,B
n1660,n886,B
n1682,n886,P
n1696,n886,I
n1735,n886,B
n1741,n886,B
n1771,n886,B
n1855,n886,B
n1869,n886,I
n1889,n886,I
n1896,n886,B
n1912,n886,B
n1936,n886,I
n1952,n886,I
n1953,n886,B
n2015,n886,B
n2025,n886,B
n2029,n886,B
n2093,n886,B
n2094,n886,B
n2106,n886,B
n2159,n886,B
n2185,n886,B
n2212,n886,B
n2233,n886,B
n2304,n886,I
n2315,n886,I
n2352,n886,I
n2379,n886,B
n2532,n886,B
n2550,n886,I
n2561,n886,B
n2584,n886,I
n2592,n886,I
n2650,n886,B
n2801,n886,B
n2803,n886,B
n2833,n886,B
n2839,n886,B
n2840,n886,B
n2870,n886,P
n2873,n886,B
n2888,n886,B
n2975,n886,B
n3000,n886,I
n3014,n886,B
n3031,n886,B
n3087,n886,B
n3115,n886,B
n3131,n886,I
n3157,n886,B
n3173,n886,B
n3225,n886,I
n3336,n886,I
n3339,n886,B
n3355,n886,B
n3548,n886,N
n3551,n886,B
n3563,n886,I
n3580,n886,B
n3584,n886,B
n3603,n886,B
n3646,n886,I
n3663,n886,B
n3691,n886,B
n3696,n886,B
n3782,n886,I
n1,n889,I
n20,n889,I
n49,n889,I
n52,n889,I
n69,n889,B
n107,n889,B
n114,n889,B
n135,n889,I
n200,n889,N
n235,n889,I
n292,n889,B
n297,n889,B
n313,n889,B
n326,n889,B
n330,n889,I
n334,n889,N
n336,n889,N
n399,n889,B
n463,n889,N
n484,n889,B
n524,n889,B
n531,n889,I
n559,n889,I
n575,n889,I
n587,n889,B
n636,n889,I
n647,n889,I
n749,n889,B
n751,n889,I
n784,n889,I
n785,n889,I
n812,n889,I
n834,n889,B
n873,n889,I
n897,n889,P
n932,n889,I
n958,n889,I
n963,n889,N
n983,n889,B
n1084,n889,B
n1094,n889,B
n1105,n889,I
n1122,n889,I
n1143,n889,P
n1161,n889,B
n1204,n889,I
n1235,n889,I
n1238,n889,I
n1241,n889,B
n1260,n889,I
n1266,n889,B
n1268,n889,N
n1277,n889,P
n1297,n889,I
n1301,n889,B
n1405,n889,I
n1458,n889,I
n1461,n889,I
n1503,n889,B
n1504,n889,I
n1558,n889,I
n1616,n889,I
n1625,n889,B
n1632,n889,I
n1660,n889,I
n1682,n889,I
n1696,n889,I
n1735,n889,I
n1741,n889,I
n1771,n889,I
n1855,n889,I
n1869,n889,I
n1889,n889,I
n1896,n889,B
n1912,n889,I
n1936,n889,I
n1952,n889,I
n1953,n889,I
n2015,n889,B
n2025,n889,B
n2029,n889,I
n2093,n889,B
n2094,n889,B
n2106,n889,B
n2159,n889,B
n2185,n889,I
n2212,n889,I
n2233,n889,I
n2304,n889,I
n2315,n889,I
n2352,n889,I
n2379,n889,I
n2532,n889,B
n2550,n889,I
n2561,n889,I
n2584,n889,I
n2592,n889,I
n2650,n889,B
n2801,n889,B
n2803,n889,I
n2833,n889,I
n2839,n889,I
n2840,n889,I
n2870,n889,N
n2873,n889,I
n2888,n889,I
n2975,n889,B
n3000,n889,I
n3014,n889,B
n3031,n889,I
n3087,n889,B
n3115,n889,B
n3131,n889,I
n3157,n889,I
n3173,n889,B
n3225,n889,I
n3336,n889,I
n3339,n889,B
n3355,n889,B
n3548,n889,N
n3551,n889,I
n3563,n889,I
n3580,n889,I
n3584,n889,I
n3603,n889,B
n3646,n889,I
n3663,n889,I
n3691,n889,I
n3696,n889,I
n3782,n889,I
n1,n895,I
n20,n895,I
n49,n895,I
n52,n895,I
n69,n895,B
n107,n895,B
n114,n895,B
n135,n895,I
n200,n895,N
n235,n895,I
n292,n895,B
n297,n895,B
n313,n895,B
n326,n895,B
n330,n895,I
n334,n895,N
n336,n895,N
n399,n895,B
n463,n895,N
n484,n895,B
n524,n895,B
n531,n895,I
n559,n895,I
n575,n895,I
n587,n895,B
n636,n895,I
n647,n895,I
n749,n895,B
n751,n895,I
n784,n895,B
n785,n895,I
n812,n895,I
n834,n895,B
n873,n895,I
n897,n895,B
n932,n895,I
n958,n895,P
n963,n895,N
n983,n895,B
n1084,n895,B
n1094,n895,B
n1105,n895,I
n1122,n895,I
n1143,n895,P
n1161,n895,B
n1204,n895,I
n1235,n895,I
n1238,n895,B
n1241,n895,B
n1260,n895,I
n1266,n895,B
n1268,n895,N
n1277,n895,P
n1297,n895,B
n1301,n895,B
n1405,n895,I
n1458,n895,B
n1461,n895,I
n1503,n895,B
n1504,n895,I
n1558,n895,I
n1616,n895,I
n1625,n895,B
n1632,n895,I
n1660,n895,I
n1682,n895,I
n1696,n895,I
n1735,n895,I
n1741,n895,B
n1771,n895,I
n1855,n895,B
n1869,n895,I
n1889,n895,I
n1896,n895,B
n1912,n895,I
n1936,n895,I
n1952,n895,I
n1953,n895,I
n2015,n895,B
n2025,n895,B
n2029,n895,I
n2093,n895,B
n2094,n895,B
n2106,n895,B
n2159,n895,B
n2185,n895,I
n2212,n895,B
n2233,n895,B
n2304,n895,I
n2315,n895,I
n2352,n895,I
n2379,n895,I
n2532,n895,B
n2550,n895,I
n2561,n895,B
n2584,n895,I
n2592,n895,I
n2650,n895,B
n2801,n895,B
n2803,n895,I
n2833,n895,B
n2839,n895,I
n2840,n895,B
n2870,n895,N
n2873,n895,B
n2888,n895,I
n2975,n895,B
n3000,n895,I
n3014,n895,B
n3031,n895,I
n3087,n895,B
n3115,n895,B
n3131,n895,I
n3157,n895,I
n3173,n895,B
n3225,n895,I
n3336,n895,I
n3339,n895,B
n3355,n895,B
n3548,n895,N
n3551,n895,B
n3563,n895,I
n3580,n895,B
n3584,n895,B
n3603,n895,B
n3646,n895,I
n3663,n895,B
n3691,n895,B
n3696,n895,B
n3782,n895,I
n1,n912,I
n20,n912,I
n49,n912,I
n52,n912,I
n69,n912,B
n107,n912,I
n114,n912,I
n135,n912,I
n200,n912,N
n235,n912,I
n292,n912,B
n297,n912,B
n313,n912,B
n326,n912,I
n330,n912,I
n334,n912,N
n336,n912,N
n399,n912,B
n463,n912,N
n484,n912,B
n524,n912,B
n531,n912,I
n559,n912,I
n575,n912,I
n587,n912,B
n636,n912,I
n647,n912,I
n749,n912,B
n751,n912,I
n784,n912,I
n785,n912,I
n812,n912,I
n834,n912,I
n873,n912,I
n897,n912,I
n932,n912,I
n958,n912,I
n963,n912,N
n983,n912,B
n1084,n912,I
n1094,n912,B
n1105,n912,I
n1122,n912,I
n1143,n912,P
n1161,n912,B
n1204,n912,I
n1235,n912,I
n1238,n912,I
n1241,n912,B
n1260,n912,I
n1266,n912,B
n1268,n912,N
n1277,n912,P
n1297,n912,I
n1301,n912,I
n1405,n912,I
n1458,n912,I
n1461,n912,I
n1503,n912,B
n1504,n912,I
n1558,n912,I
n1616,n912,I
n1625,n912,B
n1632,n912,I
n1660,n912,I
n1682,n912,I
n1696,n912,I
n1735,n912,I
n1741,n912,I
n1771,n912,I
n1855,n912,I
n1869,n912,I
n1889,n912,I
n1896,n912,B
n1912,n912,I
n1936,n912,I
n1952,n912,I
n1953,n912,I
n2015,n912,P
n2025,n912,I
n2029,n912,I
n2093,n912,B
n2094,n912,I
n2106,n912,I
n2159,n912,B
n2185,n912,I
n2212,n912,I
n2233,n912,I
n2304,n912,I
n2315,n912,I
n2352,n912,I
n2379,n912,I
n2532,n912,I
n2550,n912,I
n2561,n912,I
n2584,n912,I
n2592,n912,I
n2650,n912,B
n2801,n912,I
n2803,n912,I
n2833,n912,I
n2839,n912,I
n2840,n912,I
n2870,n912,N
n2873,n912,I
n2888,n912,I
n2975,n912,B
n3000,n912,I
n3014,n912,B
n3031,n912,I
n3087,n912,B
n3115,n912,I
n3131,n912,I
n3157,n912,I
n3173,n912,B
n3225,n912,I
n3336,n912,I
n3339,n912,I
n3355,n912,B
n3548,n912,N
n3551,n912,I
n3563,n912,I
n3580,n912,I
n3584,n912,I
n3603,n912,I
n3646,n912,I
n3663,n912,I
n3691,n912,I
n3696,n912,I
n3782,n912,I
n1,n915,I
n20,n915,I
n49,n915,I
n52,n915,I
n69,n915,B
n107,n915,I
n114,n915,I
n135,n915,I
n200,n915,N
n235,n915,I
n292,n915,B
n297,n915,I
n313,n915,B
n326,n915,I
n330,n915,I
n334,n915,N
n336,n915,N
n399,n915,B
n463,n915,N
n484,n915,I
n524,n915,I
n531,n915,I
n559,n915,I
n575,n915,I
n587,n915,B
n636,n915,I
n647,n915,I
n749,n915,B
n751,n915,I
n784,n915,I
n785,n915,I
n812,n915,I
n834,n915,I
n873,n915,I
n897,n915,I
n932,n915,I
n958,n915,I
n963,n915,N
n983,n915,B
n1084,n915,I
n1094,n915,B
n1105,n915,I
n1122,n915,I
n1143,n915,P
n1161,n915,I
n1204,n915,I
n1235,n915,I
n1238,n915,I
n1241,n915,I
n1260,n915,I
n1266,n915,B
n1268,n915,N
n1277,n915,P
n1297,n915,I
n1301,n915,I
n1405,n915,I
n1458,n915,I
n1461,n915,I
n1503,n915,B
n1504,n915,I
n1558,n915,I
n1616,n915,I
n1625,n915,B
n1632,n915,I
n1660,n915,I
n1682,n915,I
n1696,n915,I
n1735,n915,I
n1741,n915,I
n1771,n915,I
n1855,n915,I
n1869,n915,I
n1889,n915,I
n1896,n915,B
n1912,n915,I
n1936,n915,I
n1952,n915,I
n1953,n915,I
n2015,n915,I
n2025,n915,I
n2029,n915,I
n2093,n915,B
n2094,n915,I
n2106,n915,I
n2159,n915,P
n2185,n915,I
n2212,n915,I
n2233,n915,I
n2304,n915,I
n2315,n915,I
n2352,n915,I
n2379,n915,I
n2532,n915,I
n2550,n915,I
n2561,n915,I
n2584,n915,I
n2592,n915,I
n2650,n915,I
n2801,n915,I
n2803,n915,I
n2833,n915,I
n2839,n915,I
n2840,n915,I
n2870,n915,N
n2873,n915,I
n2888,n915,I
n2975,n915,B
n3000,n915,I
n3014,n915,B
n3031,n915,I
n3087,n915,B
n3115,n915,I
n3131,n915,I
n3157,n915,I
n3173,n915,B
n3225,n915,I
n3336,n915,I
n3339,n915,I
n3355,n915,B
n3548,n915,N
n3551,n915,I
n3563,n915,I
n3580,n915,I
n3584,n915,I
n3603,n915,I
n3646,n915,I
n3663,n915,I
n3691,n915,I
n3696,n915,I
n3782,n915,I
n1,n924,I
n20,n924,I
n49,n924,I
n52,n924,I
n69,n924,I
n107,n924,I
n114,n924,I
n135,n924,I
n200,n924,P
n235,n924,I
n292,n924,I
n297,n924,I
n313,n924,I
n326,n924,I
n330,n924,I
n334,n924,P
n336,n924,P
n399,n924,B
n463,n924,P
n484,n924,I
n524,n924,I
n531,n924,I
n559,n924,I
n575,n924,I
n587,n924,I
n636,n924,I
n647,n924,I
n749,n924,I
n751,n924,I
n784,n924,I
n785,n924,I
n812,n924,I
n834,n924,I
n873,n924,I
n897,n924,I
n932,n924,I
n958,n924,I
n963,n924,P
n983,n924,I
n1084,n924,I
n1094,n924,I
n1105,n924,I
n1122,n924,I
n1143,n924,N
n1161,n924,I
n1204,n924,I
n1235,n924,I
n1238,n924,I
n1241,n924,I
n1260,n924,I
n1266,n924,B
n1268,n924,P
n1277,n924,N
n1297,n924,I
n1301,n924,I
n1405,n924,I
n1458,n924,I
n1461,n924,I
n1503,n924,I
n1504,n924,I
n1558,n924,I
n1616,n924,I
n1625,n924,P
n1632,n924,I
n1660,n924,I
n1682,n924,I
n1696,n924,I
n1735,n924,I
n1741,n924,I
n1771,n924,I
n1855,n924,I
n1869,n924,I
n1889,n924,I
n1896,n924,I
n1912,n924,I
n1936,n924,I
n1952,n924,I
n1953,n924,I
n2015,n924,I
n2025,n924,I
n2029,n924,I
n2093,n924,B
n2094,n924,I
n2106,n924,I
n2159,n924,I
n2185,n924,I
n2212,n924,I
n2233,n924,I
n2304,n924,I
n2315,n924,I
n2352,n924,I
n2379,n924,I
n2532,n924,I
n2550,n924,I
n2561,n924,I
n2584,n924,I
n2592,n924,I
n2650,n924,I
n2801,n924,I
n2803,n924,I
n2833,n924,I
n2839,n924,I
n2840,n924,I
n2870,n924,N
n2873,n924,I
n2888,n924,I
n2975,n924,I
n3000,n924,I
n3014,n924,I
n3031,n924,I
n3087,n924,I
n3115,n924,I
n3131,n924,I
n3157,n924,I
n3173,n924,I
n3225,n924,I
n3336,n924,I
n3339,n924,I
n3355,n924,I
n3548,n924,P
n3551,n924,I
n3563,n924,I
n3580,n924,I
n3584,n924,I
n3603,n924,I
n3646,n924,I
n3663,n924,I
n3691,n924,I
n3696,n924,I
n3782,n924,I
n1,n926,I
n20,n926,I
n49,n926,I
n52,n926,I
n69,n926,I
n107,n926,I
n114,n926,I
n135,n926,I
n200,n926,P
n235,n926,I
n292,n926,I
n297,n926,I
n313,n926,I
n326,n926,I
n330,n926,I
n334,n926,P
n336,n926,P
n399,n926,I
n463,n926,P
n484,n926,I
n524,n926,I
n531,n926,I
n559,n926,I
n575,n926,I
n587,n926,I
n636,n926,I
n647,n926,I
n749,n926,I
n751,n926,I
n784,n926,I
n785,n926,I
n812,n926,I
n834,n926,I
n873,n926,I
n897,n926,I
n932,n926,I
n958,n926,I
n963,n926,P
n983,n926,I
n1084,n926,I
n1094,n926,I
n1105,n926,I
n1122,n926,I
n1143,n926,N
n1161,n926,I
n1204,n926,I
n1235,n926,I
n1238,n926,I
n1241,n926,I
n1260,n926,I
n1266,n926,I
n1268,n926,P
n1277,n926,N
n1297,n926,I
n1301,n926,I
n1405,n926,I
n1458,n926,I
n1461,n926,I
n1503,n926,I
n1504,n926,I
n1558,n926,I
n1616,n926,I
n1625,n926,I
n1632,n926,I
n1660,n926,I
n1682,n926,I
n1696,n926,I
n1735,n926,I
n1741,n926,I
n1771,n926,I
n1855,n926,I
n1869,n926,I
n1889,n926,I
n1896,n926,I
n1912,n926,I
n1936,n926,I
n1952,n926,I
n1953,n926,I
n2015,n926,I
n2025,n926,I
n2029,n926,I
n2093,n926,N
n2094,n926,I
n2106,n926,I
n2159,n926,I
n2185,n926,I
n2212,n926,I
n2233,n926,I
n2304,n926,I
n2315,n926,I
n2352,n926,I
n2379,n926,I
n2532,n926,I
n2550,n926,I
n2561,n926,I
n2584,n926,I
n2592,n926,I
n2650,n926,I
n2801,n926,I
n2803,n926,I
n2833,n926,I
n2839,n926,I
n2840,n926,I
n2870,n926,N
n2873,n926,I
n2888,n926,I
n2975,n926,I
n3000,n926,I
n3014,n926,I
n3031,n926,I
n3087,n926,I
n3115,n926,I
n3131,n926,I
n3157,n926,I
n3173,n926,I
n3225,n926,I
n3336,n926,I
n3339,n926,I
n3355,n926,I
n3548,n926,P
n3551,n926,I
n3563,n926,I
n3580,n926,I
n3584,n926,I
n3603,n926,I
n3646,n926,I
n3663,n926,I
n3691,n926,I
n3696,n926,I
n3782,n926,I
n1,n928,I
n20,n928,I
n49,n928,I
n52,n928,I
n69,n928,B
n107,n928,B
n114,n928,B
n135,n928,I
n200,n928,N
n235,n928,I
n292,n928,B
n297,n928,B
n313,n928,B
n326,n928,B
n330,n928,I
n334,n928,N
n336,n928,N
n399,n928,B
n463,n928,N
n484,n928,B
n524,n928,B
n531,n928,I
n559,n928,I
n575,n928,I
n587,n928,B
n636,n928,I
n647,n928,I
n749,n928,B
n751,n928,I
n784,n928,B
n785,n928,I
n812,n928,I
n834,n928,B
n873,n928,I
n897,n928,B
n932,n928,I
n958,n928,B
n963,n928,N
n983,n928,B
n1084,n928,B
n1094,n928,B
n1105,n928,I
n1122,n928,I
n1143,n928,P
n1161,n928,B
n1204,n928,I
n1235,n928,I
n1238,n928,B
n1241,n928,B
n1260,n928,B
n1266,n928,B
n1268,n928,N
n1277,n928,P
n1297,n928,B
n1301,n928,B
n1405,n928,I
n1458,n928,B
n1461,n928,I
n1503,n928,B
n1504,n928,P
n1558,n928,I
n1616,n928,I
n1625,n928,B
n1632,n928,I
n1660,n928,I
n1682,n928,I
n1696,n928,I
n1735,n928,I
n1741,n928,B
n1771,n928,I
n1855,n928,B
n1869,n928,I
n1889,n928,I
n1896,n928,B
n1912,n928,I
n1936,n928,I
n1952,n928,I
n1953,n928,I
n2015,n928,B
n2025,n928,B
n2029,n928,I
n2093,n928,B
n2094,n928,B
n2106,n928,B
n2159,n928,B
n2185,n928,I
n2212,n928,B
n2233,n928,B
n2304,n928,I
n2315,n928,I
n2352,n928,I
n2379,n928,I
n2532,n928,B
n2550,n928,I
n2561,n928,B
n2584,n928,I
n2592,n928,I
n2650,n928,B
n2801,n928,B
n2803,n928,I
n2833,n928,B
n2839,n928,B
n2840,n928,B
n2870,n928,N
n2873,n928,B
n2888,n928,I
n2975,n928,B
n3000,n928,I
n3014,n928,B
n3031,n928,I
n3087,n928,B
n3115,n928,B
n3131,n928,I
n3157,n928,I
n3173,n928,B
n3225,n928,I
n3336,n928,I
n3339,n928,B
n3355,n928,B
n3548,n928,N
n3551,n928,B
n3563,n928,I
n3580,n928,B
n3584,n928,B
n3603,n928,B
n3646,n928,I
n3663,n928,B
n3691,n928,B
n3696,n928,B
n3782,n928,I
n1,n941,I
n20,n941,I
n49,n941,I
n52,n941,I
n69,n941,B
n107,n941,B
n114,n941,B
n135,n941,I
n200,n941,N
n235,n941,I
n292,n941,B
n297,n941,B
n313,n941,B
n326,n941,B
n330,n941,I
n334,n941,N
n336,n941,N
n399,n941,B
n463,n941,N
n484,n941,B
n524,n941,B
n531,n941,I
n559,n941,I
n575,n941,I
n587,n941,B
n636,n941,I
n647,n941,I
n749,n941,B
n751,n941,I
n784,n941,B
n785,n941,I
n812,n941,I
n834,n941,B
n873,n941,I
n897,n941,B
n932,n941,I
n958,n941,B
n963,n941,N
n983,n941,B
n1084,n941,B
n1094,n941,B
n1105,n941,I
n1122,n941,I
n1143,n941,P
n1161,n941,B
n1204,n941,I
n1235,n941,I
n1238,n941,B
n1241,n941,B
n1260,n941,B
n1266,n941,B
n1268,n941,N
n1277,n941,P
n1297,n941,B
n1301,n941,B
n1405,n941,P
n1458,n941,B
n1461,n941,I
n1503,n941,B
n1504,n941,B
n1558,n941,I
n1616,n941,I
n1625,n941,B
n1632,n941,B
n1660,n941,B
n1682,n941,I
n1696,n941,I
n1735,n941,I
n1741,n941,B
n1771,n941,I
n1855,n941,B
n1869,n941,I
n1889,n941,I
n1896,n941,B
n1912,n941,I
n1936,n941,I
n1952,n941,I
n1953,n941,I
n2015,n941,B
n2025,n941,B
n2029,n941,I
n2093,n941,B
n2094,n941,B
n2106,n941,B
n2159,n941,B
n2185,n941,I
n2212,n941,B
n2233,n941,B
n2304,n941,I
n2315,n941,I
n2352,n941,I
n2379,n941,I
n2532,n941,B
n2550,n941,I
n2561,n941,B
n2584,n941,I
n2592,n941,I
n2650,n941,B
n2801,n941,B
n2803,n941,B
n2833,n941,B
n2839,n941,B
n2840,n941,B
n2870,n941,P
n2873,n941,B
n2888,n941,I
n2975,n941,B
n3000,n941,I
n3014,n941,B
n3031,n941,I
n3087,n941,B
n3115,n941,B
n3131,n941,I
n3157,n941,I
n3173,n941,B
n3225,n941,I
n3336,n941,I
n3339,n941,B
n3355,n941,B
n3548,n941,N
n3551,n941,B
n3563,n941,I
n3580,n941,B
n3584,n941,B
n3603,n941,B
n3646,n941,I
n3663,n941,B
n3691,n941,B
n3696,n941,B
n3782,n941,I
n1,n945,I
n20,n945,I
n49,n945,I
n52,n945,I
n69,n945,B
n107,n945,P
n114,n945,I
n135,n945,I
n200,n945,P
n235,n945,I
n292,n945,B
n297,n945,B
n313,n945,B
n326,n945,I
n330,n945,I
n334,n945,P
n336,n945,P
n399,n945,B
n463,n945,P
n484,n945,B
n524,n945,B
n531,n945,I
n559,n945,I
n575,n945,I
n587,n945,B
n636,n945,I
n647,n945,I
n749,n945,B
