po,pi,rel
n230,n392,I
n233,n392,I
n247,n392,I
n275,n392,I
n292,n392,I
n301,n392,I
n304,n392,I
n337,n392,I
n352,n392,I
n362,n392,I
n364,n392,I
n370,n392,I
n378,n392,I
n396,n392,I
n417,n392,I
n428,n392,I
n453,n392,I
n457,n392,P
n460,n392,I
n497,n392,I
n498,n392,I
n501,n392,I
n509,n392,I
n516,n392,I
n517,n392,I
n534,n392,I
n553,n392,I
n585,n392,I
n595,n392,I
n597,n392,I
n625,n392,I
n638,n392,I
n640,n392,I
n669,n392,I
n693,n392,I
n714,n392,I
n719,n392,I
n726,n392,I
n773,n392,I
n782,n392,I
n794,n392,I
n821,n392,I
n842,n392,I
n894,n392,I
n916,n392,I
n918,n392,B
n952,n392,I
n990,n392,I
n1006,n392,I
n1017,n392,I
n1042,n392,I
n1050,n392,I
n1051,n392,I
n1058,n392,I
n1060,n392,I
n1063,n392,I
n1065,n392,I
n1177,n392,I
n1186,n392,I
n1195,n392,I
n1209,n392,I
n1211,n392,P
n1231,n392,I
n1234,n392,I
n1253,n392,I
n1285,n392,I
n1288,n392,I
n1292,n392,I
n1296,n392,I
n1302,n392,I
n1306,n392,P
n1320,n392,I
n1322,n392,I
n1337,n392,I
n1359,n392,I
n1368,n392,I
n1375,n392,B
n1391,n392,I
n1420,n392,I
n1421,n392,I
n1427,n392,I
n1527,n392,I
n1534,n392,I
n1547,n392,I
n1548,n392,I
n1588,n392,I
n1594,n392,I
n1632,n392,I
n1639,n392,I
n1645,n392,I
n1687,n392,I
n1729,n392,I
n1738,n392,I
n1752,n392,I
n22,n399,B
n23,n399,I
n27,n399,I
n30,n399,I
n85,n399,I
n112,n399,I
n126,n399,I
n130,n399,I
n161,n399,N
n164,n399,I
n173,n399,I
n181,n399,I
n184,n399,I
n216,n399,B
n230,n399,I
n233,n399,I
n247,n399,I
n275,n399,I
n292,n399,I
n301,n399,I
n304,n399,I
n337,n399,I
n352,n399,I
n362,n399,I
n364,n399,B
n370,n399,I
n378,n399,B
n396,n399,B
n417,n399,P
n428,n399,B
n453,n399,B
n457,n399,N
n460,n399,I
n497,n399,I
n498,n399,I
n501,n399,I
n509,n399,I
n516,n399,I
n517,n399,I
n534,n399,I
n553,n399,N
n585,n399,N
n595,n399,I
n597,n399,I
n625,n399,I
n638,n399,I
n640,n399,I
n669,n399,I
n693,n399,I
n714,n399,I
n719,n399,I
n726,n399,I
n773,n399,I
n782,n399,I
n794,n399,I
n821,n399,I
n842,n399,I
n894,n399,I
n916,n399,B
n918,n399,B
n952,n399,I
n990,n399,B
n1006,n399,I
n1017,n399,I
n1042,n399,I
n1050,n399,I
n1051,n399,I
n1058,n399,I
n1060,n399,I
n1063,n399,I
n1065,n399,B
n1177,n399,I
n1186,n399,N
n1195,n399,I
n1209,n399,I
n1211,n399,N
n1231,n399,I
n1234,n399,I
n1253,n399,I
n1285,n399,I
n1288,n399,I
n1292,n399,I
n1296,n399,I
n1302,n399,B
n1306,n399,I
n1320,n399,I
n1322,n399,B
n1337,n399,I
n1359,n399,B
n1368,n399,I
n1375,n399,I
n1391,n399,B
n1420,n399,I
n1421,n399,I
n1427,n399,I
n1527,n399,I
n1534,n399,I
n1547,n399,I
n1548,n399,I
n1588,n399,B
n1594,n399,I
n1632,n399,N
n1639,n399,I
n1645,n399,I
n1687,n399,I
n1729,n399,I
n1738,n399,I
n1752,n399,I
n22,n408,B
n23,n408,I
n27,n408,I
n30,n408,I
n85,n408,I
n112,n408,B
n126,n408,I
n130,n408,I
n161,n408,N
n164,n408,B
n173,n408,I
n181,n408,B
n184,n408,I
n216,n408,B
n230,n408,I
n233,n408,I
n247,n408,I
n275,n408,I
n292,n408,P
n301,n408,I
n304,n408,I
n337,n408,I
n352,n408,I
n362,n408,I
n364,n408,B
n370,n408,B
n378,n408,B
n396,n408,B
n417,n408,I
n428,n408,B
n453,n408,B
n457,n408,N
n460,n408,I
n497,n408,I
n498,n408,I
n501,n408,I
n509,n408,I
n516,n408,I
n517,n408,B
n534,n408,B
n553,n408,N
n585,n408,N
n595,n408,I
n597,n408,I
n625,n408,B
n638,n408,I
n640,n408,I
n669,n408,I
n693,n408,I
n714,n408,I
n719,n408,I
n726,n408,I
n773,n408,I
n782,n408,I
n794,n408,I
n821,n408,I
n842,n408,I
n894,n408,B
n916,n408,B
n918,n408,B
n952,n408,I
n990,n408,B
n1006,n408,I
n1017,n408,I
n1042,n408,I
n1050,n408,I
n1051,n408,B
n1058,n408,I
n1060,n408,B
n1063,n408,I
n1065,n408,B
n1177,n408,I
n1186,n408,N
n1195,n408,I
n1209,n408,I
n1211,n408,N
n1231,n408,I
n1234,n408,I
n1253,n408,I
n1285,n408,I
n1288,n408,I
n1292,n408,I
n1296,n408,I
n1302,n408,B
n1306,n408,N
n1320,n408,I
n1322,n408,B
n1337,n408,I
n1359,n408,B
n1368,n408,I
n1375,n408,I
n1391,n408,B
n1420,n408,I
n1421,n408,I
n1427,n408,I
n1527,n408,B
n1534,n408,I
n1547,n408,I
n1548,n408,I
n1588,n408,B
n1594,n408,I
n1632,n408,N
n1639,n408,I
n1645,n408,I
n1687,n408,B
n1729,n408,I
n1738,n408,I
n1752,n408,I
n22,n409,B
n23,n409,I
n27,n409,I
n30,n409,I
n85,n409,I
n112,n409,B
n126,n409,I
n130,n409,I
n161,n409,P
n164,n409,B
n173,n409,I
n181,n409,B
n184,n409,I
n216,n409,B
n230,n409,I
n233,n409,B
n247,n409,B
n275,n409,I
n292,n409,I
n301,n409,I
n304,n409,I
n337,n409,I
n352,n409,I
n362,n409,I
n364,n409,B
n370,n409,B
n378,n409,B
n396,n409,B
n417,n409,I
n428,n409,B
n453,n409,B
n457,n409,P
n460,n409,I
n497,n409,I
n498,n409,I
n501,n409,I
n509,n409,I
n516,n409,I
n517,n409,B
n534,n409,B
n553,n409,P
n585,n409,P
n595,n409,I
n597,n409,I
n625,n409,B
n638,n409,I
n640,n409,I
n669,n409,I
n693,n409,B
n714,n409,B
n719,n409,I
n726,n409,I
n773,n409,I
n782,n409,I
n794,n409,B
n821,n409,I
n842,n409,I
n894,n409,B
n916,n409,B
n918,n409,B
n952,n409,B
n990,n409,B
n1006,n409,B
n1017,n409,I
n1042,n409,I
n1050,n409,I
n1051,n409,B
n1058,n409,B
n1060,n409,B
n1063,n409,B
n1065,n409,B
n1177,n409,I
n1186,n409,P
n1195,n409,B
n1209,n409,I
n1211,n409,P
n1231,n409,I
n1234,n409,I
n1253,n409,I
n1285,n409,I
n1288,n409,B
n1292,n409,I
n1296,n409,I
n1302,n409,B
n1306,n409,P
n1320,n409,I
n1322,n409,I
n1337,n409,I
n1359,n409,B
n1368,n409,I
n1375,n409,B
n1391,n409,B
n1420,n409,I
n1421,n409,I
n1427,n409,B
n1527,n409,B
n1534,n409,I
n1547,n409,I
n1548,n409,I
n1588,n409,B
n1594,n409,I
n1632,n409,P
n1639,n409,B
n1645,n409,I
n1687,n409,B
n1729,n409,I
n1738,n409,I
n1752,n409,I
n22,n416,I
n23,n416,I
n27,n416,I
n30,n416,I
n85,n416,I
n112,n416,I
n126,n416,I
n130,n416,I
n161,n416,P
n164,n416,I
n173,n416,I
n181,n416,I
n184,n416,I
n216,n416,I
n230,n416,I
n233,n416,I
n247,n416,I
n275,n416,I
n292,n416,I
n301,n416,I
n304,n416,I
n337,n416,I
n352,n416,I
n362,n416,I
n364,n416,I
n370,n416,I
n378,n416,I
n396,n416,I
n417,n416,I
n428,n416,I
n453,n416,I
n457,n416,P
n460,n416,I
n497,n416,I
n498,n416,I
n501,n416,I
n509,n416,I
n516,n416,I
n517,n416,I
n534,n416,I
n553,n416,I
n585,n416,I
n595,n416,I
n597,n416,I
n625,n416,I
n638,n416,I
n640,n416,I
n669,n416,I
n693,n416,I
n714,n416,I
n719,n416,I
n726,n416,I
n773,n416,I
n782,n416,I
n794,n416,I
n821,n416,I
n842,n416,I
n894,n416,I
n916,n416,I
n918,n416,B
n952,n416,I
n990,n416,I
n1006,n416,I
n1017,n416,I
n1042,n416,I
n1050,n416,I
n1051,n416,I
n1058,n416,I
n1060,n416,I
n1063,n416,I
n1065,n416,I
n1177,n416,I
n1186,n416,I
n1195,n416,I
n1209,n416,I
n1211,n416,P
n1231,n416,I
n1234,n416,I
n1253,n416,I
n1285,n416,I
n1288,n416,I
n1292,n416,I
n1296,n416,I
n1302,n416,I
n1306,n416,P
n1320,n416,I
n1322,n416,I
n1337,n416,I
n1359,n416,I
n1368,n416,I
n1375,n416,B
n1391,n416,I
n1420,n416,I
n1421,n416,I
n1427,n416,I
n1527,n416,I
n1534,n416,I
n1547,n416,I
n1548,n416,I
n1588,n416,I
n1594,n416,I
n1632,n416,I
n1639,n416,I
n1645,n416,I
n1687,n416,I
n1729,n416,I
n1738,n416,I
n1752,n416,I
n22,n420,I
n23,n420,I
n27,n420,I
n30,n420,I
n85,n420,I
n112,n420,I
n126,n420,I
n130,n420,I
n161,n420,I
n164,n420,I
n173,n420,I
n181,n420,I
n184,n420,P
n216,n420,I
n230,n420,I
n233,n420,I
n247,n420,I
n275,n420,I
n292,n420,I
n301,n420,I
n304,n420,P
n337,n420,I
n352,n420,I
n362,n420,I
n364,n420,I
n370,n420,I
n378,n420,I
n396,n420,I
n417,n420,I
n428,n420,I
n453,n420,I
n457,n420,I
n460,n420,I
n497,n420,I
n498,n420,I
n501,n420,I
n509,n420,I
n516,n420,I
n517,n420,I
n534,n420,I
n553,n420,I
n585,n420,I
n595,n420,I
n597,n420,I
n625,n420,I
n638,n420,P
n640,n420,I
n669,n420,I
n693,n420,I
n714,n420,I
n719,n420,I
n726,n420,I
n773,n420,I
n782,n420,I
n794,n420,I
n821,n420,I
n842,n420,I
n894,n420,I
n916,n420,I
n918,n420,I
n952,n420,I
n990,n420,I
n1006,n420,I
n1017,n420,I
n1042,n420,I
n1050,n420,I
n1051,n420,I
n1058,n420,I
n1060,n420,I
n1063,n420,I
n1065,n420,I
n1177,n420,I
n1186,n420,I
n1195,n420,I
n1209,n420,I
n1211,n420,I
n1231,n420,I
n1234,n420,I
n1253,n420,I
n1285,n420,I
n1288,n420,I
n1292,n420,I
n1296,n420,I
n1302,n420,I
n1306,n420,I
n1320,n420,I
n1322,n420,I
n1337,n420,I
n1359,n420,I
n1368,n420,P
n1375,n420,I
n1391,n420,I
n1420,n420,I
n1421,n420,I
n1427,n420,I
n1527,n420,I
n1534,n420,I
n1547,n420,P
n1548,n420,I
n1588,n420,I
n1594,n420,I
n1632,n420,I
n1639,n420,I
n1645,n420,I
n1687,n420,I
n1729,n420,I
n1738,n420,I
n1752,n420,I
n22,n430,I
n23,n430,I
n27,n430,I
n30,n430,I
n85,n430,I
n112,n430,I
n126,n430,I
n130,n430,I
n161,n430,I
n164,n430,I
n173,n430,I
n181,n430,I
n184,n430,I
n216,n430,B
n230,n430,I
n233,n430,I
n247,n430,I
n275,n430,I
n292,n430,I
n301,n430,I
n304,n430,I
n337,n430,I
n352,n430,I
n362,n430,I
n364,n430,I
n370,n430,I
n378,n430,B
n396,n430,I
n417,n430,I
n428,n430,B
n453,n430,B
n457,n430,I
n460,n430,I
n497,n430,I
n498,n430,I
n501,n430,I
n509,n430,I
n516,n430,I
n517,n430,I
n534,n430,I
n553,n430,P
n585,n430,P
n595,n430,I
n597,n430,I
n625,n430,I
n638,n430,I
n640,n430,I
n669,n430,I
n693,n430,I
n714,n430,I
n719,n430,I
n726,n430,I
n773,n430,I
n782,n430,I
n794,n430,I
n821,n430,I
n842,n430,I
n894,n430,I
n916,n430,B
n918,n430,B
n952,n430,I
n990,n430,B
n1006,n430,I
n1017,n430,I
n1042,n430,I
n1050,n430,I
n1051,n430,I
n1058,n430,I
n1060,n430,I
n1063,n430,I
n1065,n430,I
n1177,n430,I
n1186,n430,P
n1195,n430,I
n1209,n430,I
n1211,n430,I
n1231,n430,I
n1234,n430,I
n1253,n430,I
n1285,n430,I
n1288,n430,B
n1292,n430,I
n1296,n430,I
n1302,n430,B
n1306,n430,I
n1320,n430,I
n1322,n430,I
n1337,n430,I
n1359,n430,B
n1368,n430,I
n1375,n430,I
n1391,n430,B
n1420,n430,I
n1421,n430,I
n1427,n430,I
n1527,n430,I
n1534,n430,I
n1547,n430,I
n1548,n430,I
n1588,n430,B
n1594,n430,I
n1632,n430,P
n1639,n430,I
n1645,n430,I
n1687,n430,I
n1729,n430,I
n1738,n430,I
n1752,n430,I
n22,n477,I
n23,n477,I
n27,n477,I
n30,n477,I
n85,n477,I
n112,n477,I
n126,n477,I
n130,n477,I
n161,n477,I
n164,n477,I
n173,n477,I
n181,n477,I
n184,n477,I
n216,n477,B
n230,n477,I
n233,n477,I
n247,n477,I
n275,n477,I
n292,n477,I
n301,n477,I
n304,n477,I
n337,n477,I
n352,n477,I
n362,n477,I
n364,n477,I
n370,n477,I
n378,n477,B
n396,n477,I
n417,n477,I
n428,n477,B
n453,n477,B
n457,n477,I
n460,n477,I
n497,n477,I
n498,n477,I
n501,n477,I
n509,n477,I
n516,n477,I
n517,n477,I
n534,n477,I
n553,n477,P
n585,n477,P
n595,n477,I
n597,n477,I
n625,n477,I
n638,n477,I
n640,n477,I
n669,n477,I
n693,n477,I
n714,n477,I
n719,n477,I
n726,n477,I
n773,n477,I
n782,n477,I
n794,n477,I
n821,n477,I
n842,n477,I
n894,n477,I
n916,n477,I
n918,n477,B
n952,n477,I
n990,n477,B
n1006,n477,I
n1017,n477,I
n1042,n477,I
n1050,n477,I
n1051,n477,I
n1058,n477,I
n1060,n477,I
n1063,n477,I
n1065,n477,I
n1177,n477,I
n1186,n477,P
n1195,n477,I
n1209,n477,I
n1211,n477,I
n1231,n477,I
n1234,n477,I
n1253,n477,I
n1285,n477,I
n1288,n477,B
n1292,n477,I
n1296,n477,I
n1302,n477,I
n1306,n477,I
n1320,n477,I
n1322,n477,I
n1337,n477,I
n1359,n477,B
n1368,n477,I
n1375,n477,I
n1391,n477,B
n1420,n477,I
n1421,n477,I
n1427,n477,I
n1527,n477,I
n1534,n477,I
n1547,n477,I
n1548,n477,I
n1588,n477,B
n1594,n477,I
n1632,n477,P
n1639,n477,I
n1645,n477,I
n1687,n477,I
n1729,n477,I
n1738,n477,I
n1752,n477,I
n22,n478,I
n23,n478,I
n27,n478,I
n30,n478,I
n85,n478,I
n112,n478,I
n126,n478,I
n130,n478,I
n161,n478,I
n164,n478,I
n173,n478,I
n181,n478,I
n184,n478,I
n216,n478,I
n230,n478,I
n233,n478,I
n247,n478,I
n275,n478,I
n292,n478,I
n301,n478,I
n304,n478,I
n337,n478,I
n352,n478,I
n362,n478,I
n364,n478,I
n370,n478,I
n378,n478,I
n396,n478,I
n417,n478,I
n428,n478,I
n453,n478,I
n457,n478,I
n460,n478,I
n497,n478,I
n498,n478,I
n501,n478,I
n509,n478,I
n516,n478,I
n517,n478,I
n534,n478,I
n553,n478,I
n585,n478,I
n595,n478,I
n597,n478,I
n625,n478,I
n638,n478,I
n640,n478,I
n669,n478,I
n693,n478,I
n714,n478,I
n719,n478,I
n726,n478,I
n773,n478,I
n782,n478,I
n794,n478,I
n821,n478,I
n842,n478,I
n894,n478,I
n916,n478,I
n918,n478,N
n952,n478,I
n990,n478,I
n1006,n478,I
n1017,n478,I
n1042,n478,I
n1050,n478,I
n1051,n478,I
n1058,n478,I
n1060,n478,I
n1063,n478,I
n1065,n478,I
n1177,n478,I
n1186,n478,I
n1195,n478,I
n1209,n478,I
n1211,n478,I
n1231,n478,I
n1234,n478,I
n1253,n478,I
n1285,n478,I
n1288,n478,I
n1292,n478,I
n1296,n478,I
n1302,n478,I
n1306,n478,I
n1320,n478,I
n1322,n478,I
n1337,n478,I
n1359,n478,I
n1368,n478,I
n1375,n478,I
n1391,n478,I
n1420,n478,I
n1421,n478,I
n1427,n478,I
n1527,n478,I
n1534,n478,I
n1547,n478,I
n1548,n478,I
n1588,n478,I
n1594,n478,I
n1632,n478,I
n1639,n478,I
n1645,n478,I
n1687,n478,I
n1729,n478,I
n1738,n478,I
n1752,n478,N
n22,n487,I
n23,n487,I
n27,n487,I
n30,n487,I
n85,n487,I
n112,n487,I
n126,n487,I
n130,n487,I
n161,n487,I
n164,n487,I
n173,n487,I
n181,n487,I
n184,n487,I
n216,n487,I
n230,n487,I
n233,n487,I
n247,n487,I
n275,n487,I
n292,n487,I
n301,n487,I
n304,n487,I
n337,n487,I
n352,n487,I
n362,n487,I
n364,n487,I
n370,n487,I
n378,n487,B
n396,n487,I
n417,n487,I
n428,n487,B
n453,n487,I
n457,n487,I
n460,n487,I
n497,n487,I
n498,n487,I
n501,n487,I
n509,n487,I
n516,n487,I
n517,n487,I
n534,n487,I
n553,n487,N
n585,n487,N
n595,n487,I
n597,n487,I
n625,n487,I
n638,n487,I
n640,n487,I
n669,n487,I
n693,n487,I
n714,n487,I
n719,n487,I
n726,n487,I
n773,n487,I
n782,n487,I
n794,n487,I
n821,n487,I
n842,n487,I
n894,n487,I
n916,n487,I
n918,n487,B
n952,n487,I
n990,n487,I
n1006,n487,I
n1017,n487,I
n1042,n487,I
n1050,n487,I
n1051,n487,I
n1058,n487,I
n1060,n487,I
n1063,n487,I
n1065,n487,I
n1177,n487,P
n1186,n487,N
n1195,n487,I
n1209,n487,I
n1211,n487,I
n1231,n487,I
n1234,n487,I
n1253,n487,I
n1285,n487,I
n1288,n487,I
n1292,n487,I
n1296,n487,I
n1302,n487,I
n1306,n487,I
n1320,n487,I
n1322,n487,B
n1337,n487,I
n1359,n487,I
n1368,n487,I
n1375,n487,I
n1391,n487,I
n1420,n487,I
n1421,n487,I
n1427,n487,I
n1527,n487,I
n1534,n487,I
n1547,n487,I
n1548,n487,I
n1588,n487,B
n1594,n487,I
n1632,n487,N
n1639,n487,I
n1645,n487,I
n1687,n487,I
n1729,n487,I
n1738,n487,I
n1752,n487,I
n22,n489,I
n23,n489,I
n27,n489,I
n30,n489,I
n85,n489,I
n112,n489,I
n126,n489,I
n130,n489,I
n161,n489,P
n164,n489,I
n173,n489,I
n181,n489,I
n184,n489,I
n216,n489,I
n230,n489,I
n233,n489,I
n247,n489,I
n275,n489,I
n292,n489,I
n301,n489,I
n304,n489,I
n337,n489,I
n352,n489,I
n362,n489,I
n364,n489,I
n370,n489,I
n378,n489,I
n396,n489,I
n417,n489,I
n428,n489,I
n453,n489,I
n457,n489,P
n460,n489,I
n497,n489,I
n498,n489,I
n501,n489,I
n509,n489,I
n516,n489,I
n517,n489,I
n534,n489,I
n553,n489,I
n585,n489,I
n595,n489,I
n597,n489,I
n625,n489,I
n638,n489,I
n640,n489,I
n669,n489,I
n693,n489,I
n714,n489,I
n719,n489,I
n726,n489,I
n773,n489,I
n782,n489,I
n794,n489,I
n821,n489,I
n842,n489,I
n894,n489,I
n916,n489,I
n918,n489,B
n952,n489,I
n990,n489,I
n1006,n489,I
n1017,n489,I
n1042,n489,I
n1050,n489,I
n1051,n489,I
n1058,n489,I
n1060,n489,I
n1063,n489,I
n1065,n489,I
n1177,n489,I
n1186,n489,I
n1195,n489,I
n1209,n489,I
n1211,n489,P
n1231,n489,I
n1234,n489,I
n1253,n489,I
n1285,n489,I
n1288,n489,I
n1292,n489,I
n1296,n489,I
n1302,n489,I
n1306,n489,I
n1320,n489,I
n1322,n489,B
n1337,n489,I
n1359,n489,I
n1368,n489,I
n1375,n489,I
n1391,n489,I
n1420,n489,I
n1421,n489,I
n1427,n489,I
n1527,n489,I
n1534,n489,I
n1547,n489,I
n1548,n489,I
n1588,n489,I
n1594,n489,I
n1632,n489,I
n1639,n489,I
n1645,n489,I
n1687,n489,I
n1729,n489,I
n1738,n489,I
n1752,n489,I
n22,n502,I
n23,n502,I
n27,n502,I
n30,n502,I
n85,n502,I
n112,n502,I
n126,n502,I
n130,n502,I
n161,n502,P
n164,n502,I
n173,n502,I
n181,n502,I
n184,n502,I
n216,n502,I
n230,n502,I
n233,n502,I
n247,n502,I
n275,n502,I
n292,n502,I
n301,n502,I
n304,n502,I
n337,n502,I
n352,n502,I
n362,n502,I
n364,n502,I
n370,n502,I
n378,n502,I
n396,n502,I
n417,n502,I
n428,n502,I
n453,n502,I
n457,n502,P
n460,n502,I
n497,n502,I
n498,n502,I
n501,n502,I
n509,n502,I
n516,n502,I
n517,n502,I
n534,n502,I
n553,n502,I
n585,n502,I
n595,n502,I
n597,n502,I
n625,n502,I
n638,n502,I
n640,n502,I
n669,n502,I
n693,n502,I
n714,n502,I
n719,n502,I
n726,n502,I
n773,n502,I
n782,n502,I
n794,n502,I
n821,n502,I
n842,n502,I
n894,n502,I
n916,n502,I
n918,n502,B
n952,n502,I
n990,n502,I
n1006,n502,I
n1017,n502,I
n1042,n502,I
n1050,n502,I
n1051,n502,I
n1058,n502,I
n1060,n502,I
n1063,n502,I
n1065,n502,I
n1177,n502,I
n1186,n502,I
n1195,n502,I
n1209,n502,I
n1211,n502,P
n1231,n502,I
n1234,n502,I
n1253,n502,I
n1285,n502,I
n1288,n502,I
n1292,n502,I
n1296,n502,I
n1302,n502,I
n1306,n502,P
n1320,n502,I
n1322,n502,B
n1337,n502,I
n1359,n502,I
n1368,n502,I
n1375,n502,I
n1391,n502,I
n1420,n502,I
n1421,n502,I
n1427,n502,I
n1527,n502,I
n1534,n502,I
n1547,n502,I
n1548,n502,I
n1588,n502,I
n1594,n502,I
n1632,n502,I
n1639,n502,I
n1645,n502,I
n1687,n502,I
n1729,n502,I
n1738,n502,I
n1752,n502,I
n22,n506,I
n23,n506,I
n27,n506,I
n30,n506,I
n85,n506,I
n112,n506,I
n126,n506,I
n130,n506,I
n161,n506,P
n164,n506,I
n173,n506,I
n181,n506,I
n184,n506,I
n216,n506,I
n230,n506,I
n233,n506,I
n247,n506,I
n275,n506,I
n292,n506,I
n301,n506,I
n304,n506,I
n337,n506,I
n352,n506,I
n362,n506,I
n364,n506,I
n370,n506,I
n378,n506,I
n396,n506,I
n417,n506,I
n428,n506,I
n453,n506,I
n457,n506,P
n460,n506,I
n497,n506,I
n498,n506,I
n501,n506,I
n509,n506,I
n516,n506,I
n517,n506,I
n534,n506,I
n553,n506,I
n585,n506,I
n595,n506,I
n597,n506,I
n625,n506,I
n638,n506,I
n640,n506,I
n669,n506,I
n693,n506,I
n714,n506,I
n719,n506,I
n726,n506,I
n773,n506,I
n782,n506,I
n794,n506,I
n821,n506,I
n842,n506,I
n894,n506,I
n916,n506,I
n918,n506,B
n952,n506,I
n990,n506,I
n1006,n506,I
n1017,n506,I
n1042,n506,I
n1050,n506,I
n1051,n506,I
n1058,n506,I
n1060,n506,I
n1063,n506,I
n1065,n506,I
n1177,n506,I
n1186,n506,I
n1195,n506,I
n1209,n506,I
n1211,n506,P
n1231,n506,I
n1234,n506,I
n1253,n506,I
n1285,n506,I
n1288,n506,I
n1292,n506,I
n1296,n506,I
n1302,n506,I
n1306,n506,P
n1320,n506,I
n1322,n506,I
n1337,n506,I
n1359,n506,I
n1368,n506,I
n1375,n506,B
n1391,n506,I
n1420,n506,I
n1421,n506,I
n1427,n506,I
n1527,n506,I
n1534,n506,I
n1547,n506,I
n1548,n506,I
n1588,n506,I
n1594,n506,I
n1632,n506,I
n1639,n506,I
n1645,n506,I
n1687,n506,I
n1729,n506,I
n1738,n506,I
n1752,n506,I
n22,n507,I
n23,n507,I
n27,n507,I
n30,n507,I
n85,n507,I
n112,n507,I
n126,n507,I
n130,n507,I
n161,n507,P
n164,n507,I
n173,n507,I
n181,n507,I
n184,n507,I
n216,n507,I
n230,n507,I
n233,n507,I
n247,n507,I
n275,n507,I
n292,n507,I
n301,n507,I
n304,n507,I
n337,n507,I
n352,n507,I
n362,n507,I
n364,n507,I
n370,n507,I
n378,n507,I
n396,n507,I
n417,n507,I
n428,n507,I
n453,n507,I
n457,n507,P
n460,n507,I
n497,n507,I
n498,n507,I
n501,n507,I
n509,n507,I
n516,n507,I
n517,n507,I
n534,n507,I
n553,n507,I
n585,n507,I
n595,n507,I
n597,n507,I
n625,n507,I
n638,n507,I
n640,n507,I
n669,n507,I
n693,n507,I
n714,n507,I
n719,n507,I
n726,n507,I
n773,n507,I
n782,n507,I
n794,n507,I
n821,n507,I
n842,n507,I
n894,n507,I
n916,n507,I
n918,n507,B
n952,n507,I
n990,n507,I
n1006,n507,I
n1017,n507,I
n1042,n507,I
n1050,n507,I
n1051,n507,I
n1058,n507,I
n1060,n507,I
n1063,n507,I
n1065,n507,I
n1177,n507,I
n1186,n507,I
n1195,n507,I
n1209,n507,I
n1211,n507,P
n1231,n507,I
n1234,n507,I
n1253,n507,I
n1285,n507,I
n1288,n507,I
n1292,n507,I
n1296,n507,I
n1302,n507,I
n1306,n507,P
n1320,n507,I
n1322,n507,B
n1337,n507,I
n1359,n507,I
n1368,n507,I
n1375,n507,I
n1391,n507,I
n1420,n507,I
n1421,n507,I
n1427,n507,I
n1527,n507,I
n1534,n507,I
n1547,n507,I
n1548,n507,I
n1588,n507,I
n1594,n507,I
n1632,n507,I
n1639,n507,I
n1645,n507,I
n1687,n507,I
n1729,n507,I
n1738,n507,I
n1752,n507,I
n22,n510,B
n23,n510,I
n27,n510,I
n30,n510,I
n85,n510,I
n112,n510,B
n126,n510,I
n130,n510,I
n161,n510,P
n164,n510,B
n173,n510,I
n181,n510,B
n184,n510,I
n216,n510,B
n230,n510,I
n233,n510,B
n247,n510,B
n275,n510,I
n292,n510,I
n301,n510,I
n304,n510,I
n337,n510,I
n352,n510,I
n362,n510,I
n364,n510,B
n370,n510,B
n378,n510,B
n396,n510,B
n417,n510,I
n428,n510,B
n453,n510,B
n457,n510,P
n460,n510,I
n497,n510,I
n498,n510,I
n501,n510,I
n509,n510,I
n516,n510,I
n517,n510,B
n534,n510,B
n553,n510,P
n585,n510,P
n595,n510,I
n597,n510,B
n625,n510,B
n638,n510,I
n640,n510,I
n669,n510,I
n693,n510,B
n714,n510,B
n719,n510,I
n726,n510,I
n773,n510,I
n782,n510,I
n794,n510,B
n821,n510,I
n842,n510,I
n894,n510,B
n916,n510,B
n918,n510,B
n952,n510,B
n990,n510,B
n1006,n510,B
n1017,n510,I
n1042,n510,I
n1050,n510,I
n1051,n510,B
n1058,n510,B
n1060,n510,B
n1063,n510,B
n1065,n510,B
n1177,n510,I
n1186,n510,P
n1195,n510,B
n1209,n510,I
n1211,n510,P
n1231,n510,I
n1234,n510,I
n1253,n510,I
n1285,n510,I
n1288,n510,B
n1292,n510,I
n1296,n510,I
n1302,n510,B
n1306,n510,P
n1320,n510,I
n1322,n510,I
n1337,n510,I
n1359,n510,B
n1368,n510,I
n1375,n510,B
n1391,n510,B
n1420,n510,B
n1421,n510,I
n1427,n510,B
n1527,n510,B
n1534,n510,I
n1547,n510,I
n1548,n510,I
n1588,n510,B
n1594,n510,I
n1632,n510,P
n1639,n510,B
n1645,n510,I
n1687,n510,B
n1729,n510,I
n1738,n510,I
n1752,n510,I
n22,n545,B
n23,n545,I
n27,n545,I
n30,n545,I
n85,n545,I
n112,n545,B
n126,n545,I
n130,n545,I
n161,n545,I
n164,n545,B
n173,n545,I
n181,n545,B
n184,n545,I
n216,n545,B
n230,n545,I
n233,n545,B
n247,n545,B
n275,n545,I
n292,n545,I
n301,n545,I
n304,n545,I
n337,n545,I
n352,n545,I
n362,n545,I
n364,n545,B
n370,n545,B
n378,n545,B
n396,n545,B
n417,n545,I
n428,n545,B
n453,n545,B
n457,n545,I
n460,n545,I
n497,n545,I
n498,n545,I
n501,n545,I
n509,n545,I
n516,n545,I
n517,n545,B
n534,n545,B
n553,n545,P
n585,n545,P
n595,n545,I
n597,n545,B
n625,n545,B
n638,n545,I
n640,n545,I
n669,n545,I
n693,n545,B
n714,n545,B
n719,n545,I
n726,n545,I
n773,n545,I
n782,n545,I
n794,n545,B
n821,n545,I
