po,pi,rel
n1491,n321,I
n1495,n321,I
n1510,n321,I
n1511,n321,I
n1543,n321,I
n1584,n321,I
n1587,n321,I
n1631,n321,I
n1654,n321,I
n1657,n321,I
n1676,n321,I
n1682,n321,I
n1697,n321,I
n1698,n321,I
n1708,n321,I
n1710,n321,I
n1721,n321,I
n1733,n321,I
n1761,n321,I
n1780,n321,I
n1784,n321,I
n1793,n321,I
n1794,n321,I
n18,n326,I
n56,n326,I
n61,n326,I
n66,n326,I
n67,n326,I
n75,n326,B
n83,n326,I
n101,n326,B
n107,n326,I
n112,n326,I
n117,n326,I
n123,n326,I
n129,n326,I
n130,n326,P
n158,n326,B
n165,n326,B
n168,n326,I
n173,n326,I
n193,n326,I
n211,n326,B
n222,n326,I
n235,n326,B
n245,n326,I
n249,n326,I
n259,n326,I
n262,n326,I
n264,n326,I
n315,n326,B
n320,n326,I
n337,n326,I
n357,n326,I
n361,n326,I
n370,n326,I
n375,n326,I
n379,n326,I
n381,n326,I
n413,n326,B
n417,n326,B
n454,n326,I
n456,n326,I
n476,n326,I
n487,n326,I
n542,n326,I
n547,n326,I
n567,n326,I
n574,n326,I
n596,n326,B
n611,n326,I
n623,n326,I
n635,n326,B
n649,n326,I
n661,n326,B
n673,n326,I
n722,n326,B
n765,n326,I
n776,n326,I
n786,n326,I
n793,n326,I
n824,n326,I
n840,n326,I
n845,n326,I
n849,n326,I
n860,n326,I
n878,n326,I
n882,n326,B
n889,n326,B
n944,n326,B
n951,n326,I
n964,n326,I
n967,n326,I
n974,n326,B
n1027,n326,B
n1044,n326,I
n1047,n326,I
n1050,n326,I
n1065,n326,B
n1087,n326,I
n1096,n326,I
n1110,n326,I
n1140,n326,I
n1163,n326,I
n1186,n326,B
n1224,n326,I
n1233,n326,I
n1269,n326,B
n1270,n326,I
n1297,n326,I
n1314,n326,I
n1322,n326,B
n1346,n326,I
n1355,n326,I
n1370,n326,I
n1377,n326,I
n1378,n326,I
n1390,n326,I
n1409,n326,I
n1414,n326,I
n1425,n326,I
n1462,n326,B
n1464,n326,I
n1491,n326,I
n1495,n326,I
n1510,n326,I
n1511,n326,I
n1543,n326,I
n1584,n326,I
n1587,n326,B
n1631,n326,I
n1654,n326,I
n1657,n326,I
n1676,n326,I
n1682,n326,P
n1697,n326,I
n1698,n326,I
n1708,n326,B
n1710,n326,I
n1721,n326,B
n1733,n326,I
n1761,n326,I
n1780,n326,I
n1784,n326,I
n1793,n326,B
n1794,n326,I
n18,n335,I
n56,n335,I
n61,n335,I
n66,n335,I
n67,n335,I
n75,n335,I
n83,n335,I
n101,n335,I
n107,n335,I
n112,n335,I
n117,n335,I
n123,n335,I
n129,n335,I
n130,n335,I
n158,n335,I
n165,n335,I
n168,n335,I
n173,n335,I
n193,n335,I
n211,n335,I
n222,n335,I
n235,n335,I
n245,n335,I
n249,n335,I
n259,n335,I
n262,n335,I
n264,n335,I
n315,n335,P
n320,n335,I
n337,n335,I
n357,n335,I
n361,n335,I
n370,n335,I
n375,n335,I
n379,n335,I
n381,n335,I
n413,n335,I
n417,n335,I
n454,n335,I
n456,n335,I
n476,n335,I
n487,n335,I
n542,n335,I
n547,n335,I
n567,n335,I
n574,n335,I
n596,n335,I
n611,n335,I
n623,n335,I
n635,n335,I
n649,n335,I
n661,n335,I
n673,n335,I
n722,n335,I
n765,n335,I
n776,n335,I
n786,n335,I
n793,n335,I
n824,n335,I
n840,n335,I
n845,n335,I
n849,n335,I
n860,n335,I
n878,n335,I
n882,n335,I
n889,n335,I
n944,n335,I
n951,n335,I
n964,n335,I
n967,n335,I
n974,n335,I
n1027,n335,I
n1044,n335,I
n1047,n335,I
n1050,n335,I
n1065,n335,I
n1087,n335,I
n1096,n335,I
n1110,n335,I
n1140,n335,I
n1163,n335,I
n1186,n335,P
n1224,n335,I
n1233,n335,I
n1269,n335,I
n1270,n335,I
n1297,n335,I
n1314,n335,I
n1322,n335,I
n1346,n335,I
n1355,n335,I
n1370,n335,I
n1377,n335,I
n1378,n335,I
n1390,n335,I
n1409,n335,I
n1414,n335,I
n1425,n335,I
n1462,n335,I
n1464,n335,I
n1491,n335,I
n1495,n335,I
n1510,n335,I
n1511,n335,I
n1543,n335,I
n1584,n335,I
n1587,n335,I
n1631,n335,I
n1654,n335,I
n1657,n335,I
n1676,n335,I
n1682,n335,I
n1697,n335,I
n1698,n335,I
n1708,n335,I
n1710,n335,I
n1721,n335,I
n1733,n335,I
n1761,n335,I
n1780,n335,I
n1784,n335,I
n1793,n335,I
n1794,n335,I
n18,n342,I
n56,n342,I
n61,n342,I
n66,n342,I
n67,n342,I
n75,n342,I
n83,n342,I
n101,n342,I
n107,n342,I
n112,n342,I
n117,n342,I
n123,n342,I
n129,n342,I
n130,n342,I
n158,n342,I
n165,n342,I
n168,n342,I
n173,n342,I
n193,n342,I
n211,n342,I
n222,n342,I
n235,n342,I
n245,n342,I
n249,n342,I
n259,n342,I
n262,n342,I
n264,n342,I
n315,n342,I
n320,n342,I
n337,n342,I
n357,n342,I
n361,n342,I
n370,n342,I
n375,n342,I
n379,n342,I
n381,n342,I
n413,n342,I
n417,n342,I
n454,n342,I
n456,n342,I
n476,n342,I
n487,n342,I
n542,n342,I
n547,n342,I
n567,n342,I
n574,n342,I
n596,n342,I
n611,n342,I
n623,n342,I
n635,n342,I
n649,n342,I
n661,n342,I
n673,n342,I
n722,n342,I
n765,n342,I
n776,n342,I
n786,n342,I
n793,n342,I
n824,n342,I
n840,n342,I
n845,n342,I
n849,n342,I
n860,n342,I
n878,n342,I
n882,n342,I
n889,n342,I
n944,n342,I
n951,n342,I
n964,n342,I
n967,n342,I
n974,n342,I
n1027,n342,I
n1044,n342,I
n1047,n342,I
n1050,n342,I
n1065,n342,I
n1087,n342,I
n1096,n342,I
n1110,n342,I
n1140,n342,I
n1163,n342,I
n1186,n342,I
n1224,n342,I
n1233,n342,I
n1269,n342,B
n1270,n342,I
n1297,n342,I
n1314,n342,I
n1322,n342,I
n1346,n342,I
n1355,n342,I
n1370,n342,I
n1377,n342,I
n1378,n342,I
n1390,n342,I
n1409,n342,I
n1414,n342,I
n1425,n342,I
n1462,n342,I
n1464,n342,I
n1491,n342,I
n1495,n342,I
n1510,n342,I
n1511,n342,I
n1543,n342,I
n1584,n342,I
n1587,n342,I
n1631,n342,I
n1654,n342,I
n1657,n342,I
n1676,n342,I
n1682,n342,I
n1697,n342,I
n1698,n342,I
n1708,n342,I
n1710,n342,I
n1721,n342,I
n1733,n342,I
n1761,n342,I
n1780,n342,I
n1784,n342,I
n1793,n342,I
n1794,n342,I
n18,n371,I
n56,n371,I
n61,n371,I
n66,n371,I
n67,n371,I
n75,n371,I
n83,n371,I
n101,n371,I
n107,n371,I
n112,n371,I
n117,n371,I
n123,n371,I
n129,n371,I
n130,n371,I
n158,n371,I
n165,n371,I
n168,n371,I
n173,n371,I
n193,n371,I
n211,n371,I
n222,n371,I
n235,n371,I
n245,n371,I
n249,n371,I
n259,n371,I
n262,n371,I
n264,n371,I
n315,n371,I
n320,n371,I
n337,n371,I
n357,n371,I
n361,n371,I
n370,n371,I
n375,n371,I
n379,n371,P
n381,n371,I
n413,n371,I
n417,n371,I
n454,n371,I
n456,n371,I
n476,n371,I
n487,n371,I
n542,n371,I
n547,n371,I
n567,n371,I
n574,n371,I
n596,n371,I
n611,n371,I
n623,n371,I
n635,n371,I
n649,n371,I
n661,n371,I
n673,n371,I
n722,n371,I
n765,n371,I
n776,n371,I
n786,n371,I
n793,n371,I
n824,n371,I
n840,n371,I
n845,n371,I
n849,n371,I
n860,n371,I
n878,n371,I
n882,n371,I
n889,n371,I
n944,n371,I
n951,n371,I
n964,n371,I
n967,n371,I
n974,n371,I
n1027,n371,I
n1044,n371,I
n1047,n371,I
n1050,n371,I
n1065,n371,I
n1087,n371,I
n1096,n371,I
n1110,n371,I
n1140,n371,I
n1163,n371,I
n1186,n371,I
n1224,n371,I
n1233,n371,I
n1269,n371,I
n1270,n371,I
n1297,n371,I
n1314,n371,I
n1322,n371,I
n1346,n371,I
n1355,n371,I
n1370,n371,I
n1377,n371,I
n1378,n371,I
n1390,n371,I
n1409,n371,I
n1414,n371,I
n1425,n371,I
n1462,n371,I
n1464,n371,I
n1491,n371,I
n1495,n371,I
n1510,n371,I
n1511,n371,I
n1543,n371,I
n1584,n371,I
n1587,n371,I
n1631,n371,I
n1654,n371,I
n1657,n371,I
n1676,n371,I
n1682,n371,I
n1697,n371,I
n1698,n371,I
n1708,n371,I
n1710,n371,I
n1721,n371,I
n1733,n371,I
n1761,n371,I
n1780,n371,I
n1784,n371,I
n1793,n371,I
n1794,n371,I
n18,n377,I
n56,n377,I
n61,n377,I
n66,n377,I
n67,n377,I
n75,n377,I
n83,n377,I
n101,n377,I
n107,n377,I
n112,n377,I
n117,n377,I
n123,n377,I
n129,n377,I
n130,n377,I
n158,n377,I
n165,n377,I
n168,n377,I
n173,n377,I
n193,n377,I
n211,n377,I
n222,n377,I
n235,n377,I
n245,n377,I
n249,n377,I
n259,n377,I
n262,n377,I
n264,n377,I
n315,n377,I
n320,n377,I
n337,n377,I
n357,n377,I
n361,n377,I
n370,n377,I
n375,n377,I
n379,n377,I
n381,n377,I
n413,n377,B
n417,n377,B
n454,n377,I
n456,n377,I
n476,n377,I
n487,n377,I
n542,n377,I
n547,n377,I
n567,n377,I
n574,n377,I
n596,n377,I
n611,n377,I
n623,n377,I
n635,n377,B
n649,n377,I
n661,n377,I
n673,n377,I
n722,n377,B
n765,n377,I
n776,n377,I
n786,n377,I
n793,n377,I
n824,n377,B
n840,n377,B
n845,n377,I
n849,n377,I
n860,n377,I
n878,n377,I
n882,n377,I
n889,n377,I
n944,n377,I
n951,n377,I
n964,n377,I
n967,n377,I
n974,n377,I
n1027,n377,I
n1044,n377,I
n1047,n377,I
n1050,n377,I
n1065,n377,I
n1087,n377,I
n1096,n377,B
n1110,n377,I
n1140,n377,I
n1163,n377,I
n1186,n377,I
n1224,n377,I
n1233,n377,I
n1269,n377,I
n1270,n377,I
n1297,n377,I
n1314,n377,I
n1322,n377,I
n1346,n377,I
n1355,n377,I
n1370,n377,I
n1377,n377,B
n1378,n377,I
n1390,n377,B
n1409,n377,I
n1414,n377,I
n1425,n377,I
n1462,n377,I
n1464,n377,I
n1491,n377,I
n1495,n377,I
n1510,n377,I
n1511,n377,I
n1543,n377,B
n1584,n377,I
n1587,n377,I
n1631,n377,I
n1654,n377,I
n1657,n377,I
n1676,n377,I
n1682,n377,I
n1697,n377,I
n1698,n377,I
n1708,n377,I
n1710,n377,I
n1721,n377,I
n1733,n377,I
n1761,n377,I
n1780,n377,I
n1784,n377,I
n1793,n377,I
n1794,n377,I
n18,n378,I
n56,n378,I
n61,n378,I
n66,n378,I
n67,n378,I
n75,n378,I
n83,n378,I
n101,n378,I
n107,n378,I
n112,n378,I
n117,n378,I
n123,n378,I
n129,n378,I
n130,n378,I
n158,n378,B
n165,n378,I
n168,n378,I
n173,n378,I
n193,n378,I
n211,n378,I
n222,n378,B
n235,n378,I
n245,n378,I
n249,n378,B
n259,n378,I
n262,n378,B
n264,n378,I
n315,n378,I
n320,n378,I
n337,n378,I
n357,n378,I
n361,n378,I
n370,n378,I
n375,n378,I
n379,n378,I
n381,n378,I
n413,n378,I
n417,n378,I
n454,n378,I
n456,n378,I
n476,n378,I
n487,n378,I
n542,n378,I
n547,n378,I
n567,n378,B
n574,n378,I
n596,n378,I
n611,n378,I
n623,n378,I
n635,n378,I
n649,n378,I
n661,n378,I
n673,n378,I
n722,n378,I
n765,n378,I
n776,n378,I
n786,n378,I
n793,n378,I
n824,n378,I
n840,n378,I
n845,n378,I
n849,n378,I
n860,n378,I
n878,n378,I
n882,n378,I
n889,n378,I
n944,n378,B
n951,n378,I
n964,n378,I
n967,n378,I
n974,n378,I
n1027,n378,I
n1044,n378,I
n1047,n378,I
n1050,n378,B
n1065,n378,I
n1087,n378,I
n1096,n378,I
n1110,n378,I
n1140,n378,I
n1163,n378,I
n1186,n378,B
n1224,n378,I
n1233,n378,I
n1269,n378,I
n1270,n378,I
n1297,n378,I
n1314,n378,I
n1322,n378,B
n1346,n378,I
n1355,n378,I
n1370,n378,I
n1377,n378,I
n1378,n378,I
n1390,n378,I
n1409,n378,I
n1414,n378,I
n1425,n378,I
n1462,n378,I
n1464,n378,I
n1491,n378,I
n1495,n378,I
n1510,n378,I
n1511,n378,I
n1543,n378,I
n1584,n378,I
n1587,n378,I
n1631,n378,I
n1654,n378,I
n1657,n378,I
n1676,n378,I
n1682,n378,I
n1697,n378,I
n1698,n378,I
n1708,n378,I
n1710,n378,I
n1721,n378,I
n1733,n378,B
n1761,n378,I
n1780,n378,I
n1784,n378,I
n1793,n378,I
n1794,n378,I
n18,n380,B
n56,n380,I
n61,n380,I
n66,n380,I
n67,n380,I
n75,n380,B
n83,n380,I
n101,n380,B
n107,n380,I
n112,n380,I
n117,n380,I
n123,n380,I
n129,n380,I
n130,n380,P
n158,n380,B
n165,n380,B
n168,n380,I
n173,n380,I
n193,n380,I
n211,n380,B
n222,n380,B
n235,n380,B
n245,n380,I
n249,n380,B
n259,n380,I
n262,n380,I
n264,n380,B
n315,n380,B
n320,n380,B
n337,n380,I
n357,n380,I
n361,n380,I
n370,n380,I
n375,n380,I
n379,n380,I
n381,n380,I
n413,n380,B
n417,n380,B
n454,n380,I
n456,n380,I
n476,n380,I
n487,n380,I
n542,n380,I
n547,n380,I
n567,n380,I
n574,n380,I
n596,n380,B
n611,n380,I
n623,n380,I
n635,n380,B
n649,n380,I
n661,n380,B
n673,n380,I
n722,n380,B
n765,n380,I
n776,n380,I
n786,n380,B
n793,n380,I
n824,n380,I
n840,n380,I
n845,n380,I
n849,n380,I
n860,n380,I
n878,n380,I
n882,n380,B
n889,n380,B
n944,n380,B
n951,n380,I
n964,n380,B
n967,n380,I
n974,n380,B
n1027,n380,B
n1044,n380,I
n1047,n380,I
n1050,n380,I
n1065,n380,B
n1087,n380,I
n1096,n380,I
n1110,n380,I
n1140,n380,I
n1163,n380,I
n1186,n380,B
n1224,n380,I
n1233,n380,I
n1269,n380,B
n1270,n380,I
n1297,n380,I
n1314,n380,I
n1322,n380,B
n1346,n380,I
n1355,n380,I
n1370,n380,I
n1377,n380,B
n1378,n380,I
n1390,n380,I
n1409,n380,I
n1414,n380,I
n1425,n380,I
n1462,n380,B
n1464,n380,I
n1491,n380,I
n1495,n380,B
n1510,n380,B
n1511,n380,B
n1543,n380,B
n1584,n380,I
n1587,n380,B
n1631,n380,I
n1654,n380,I
n1657,n380,I
n1676,n380,I
n1682,n380,P
n1697,n380,I
n1698,n380,I
n1708,n380,B
n1710,n380,I
n1721,n380,B
n1733,n380,I
n1761,n380,I
n1780,n380,I
n1784,n380,B
n1793,n380,B
n1794,n380,I
n18,n384,I
n56,n384,I
n61,n384,I
n66,n384,I
n67,n384,I
n75,n384,I
n83,n384,I
n101,n384,I
n107,n384,I
n112,n384,I
n117,n384,I
n123,n384,I
n129,n384,I
n130,n384,I
n158,n384,I
n165,n384,I
n168,n384,I
n173,n384,I
n193,n384,I
n211,n384,P
n222,n384,I
n235,n384,I
n245,n384,I
n249,n384,I
n259,n384,I
n262,n384,I
n264,n384,I
n315,n384,I
n320,n384,I
n337,n384,I
n357,n384,I
n361,n384,I
n370,n384,I
n375,n384,I
n379,n384,I
n381,n384,I
n413,n384,I
n417,n384,I
n454,n384,I
n456,n384,I
n476,n384,I
n487,n384,I
n542,n384,I
n547,n384,I
n567,n384,I
n574,n384,I
n596,n384,I
n611,n384,I
n623,n384,I
n635,n384,I
n649,n384,I
n661,n384,I
n673,n384,I
n722,n384,P
n765,n384,I
n776,n384,I
n786,n384,I
n793,n384,I
n824,n384,I
n840,n384,I
n845,n384,I
n849,n384,I
n860,n384,I
n878,n384,I
n882,n384,I
n889,n384,I
n944,n384,I
n951,n384,I
n964,n384,I
n967,n384,I
n974,n384,I
n1027,n384,I
n1044,n384,I
n1047,n384,I
n1050,n384,I
n1065,n384,I
n1087,n384,I
n1096,n384,I
n1110,n384,I
n1140,n384,I
n1163,n384,I
n1186,n384,I
n1224,n384,I
n1233,n384,I
n1269,n384,I
n1270,n384,I
n1297,n384,I
n1314,n384,I
n1322,n384,I
n1346,n384,I
n1355,n384,I
n1370,n384,I
n1377,n384,I
n1378,n384,I
n1390,n384,I
n1409,n384,I
n1414,n384,I
n1425,n384,I
n1462,n384,I
n1464,n384,I
n1491,n384,I
n1495,n384,I
n1510,n384,I
n1511,n384,I
n1543,n384,I
n1584,n384,I
n1587,n384,I
n1631,n384,I
n1654,n384,I
n1657,n384,I
n1676,n384,I
n1682,n384,I
n1697,n384,I
n1698,n384,I
n1708,n384,I
n1710,n384,I
n1721,n384,I
n1733,n384,I
n1761,n384,I
n1780,n384,I
n1784,n384,I
n1793,n384,I
n1794,n384,I
n18,n386,I
n56,n386,I
n61,n386,I
n66,n386,I
n67,n386,I
n75,n386,I
n83,n386,I
n101,n386,I
n107,n386,I
n112,n386,I
n117,n386,I
n123,n386,I
n129,n386,I
n130,n386,I
n158,n386,I
n165,n386,I
n168,n386,I
n173,n386,I
n193,n386,I
n211,n386,P
n222,n386,I
n235,n386,I
n245,n386,I
n249,n386,I
n259,n386,I
n262,n386,I
n264,n386,I
n315,n386,I
n320,n386,I
n337,n386,I
n357,n386,I
n361,n386,I
n370,n386,I
n375,n386,I
n379,n386,I
n381,n386,I
n413,n386,I
n417,n386,I
n454,n386,I
n456,n386,I
n476,n386,I
n487,n386,I
n542,n386,I
n547,n386,I
n567,n386,I
n574,n386,I
n596,n386,I
n611,n386,I
n623,n386,I
n635,n386,I
n649,n386,I
n661,n386,I
n673,n386,I
n722,n386,P
n765,n386,I
n776,n386,I
n786,n386,I
n793,n386,I
n824,n386,I
n840,n386,I
n845,n386,I
n849,n386,I
n860,n386,I
n878,n386,I
n882,n386,I
n889,n386,I
n944,n386,P
n951,n386,I
n964,n386,I
n967,n386,I
n974,n386,I
n1027,n386,I
n1044,n386,I
n1047,n386,I
n1050,n386,I
n1065,n386,I
n1087,n386,N
n1096,n386,I
n1110,n386,I
n1140,n386,I
n1163,n386,I
n1186,n386,I
n1224,n386,I
n1233,n386,I
n1269,n386,I
n1270,n386,I
n1297,n386,I
n1314,n386,I
n1322,n386,I
n1346,n386,I
n1355,n386,I
n1370,n386,I
n1377,n386,I
n1378,n386,I
n1390,n386,I
n1409,n386,I
n1414,n386,I
n1425,n386,I
n1462,n386,I
n1464,n386,I
n1491,n386,I
n1495,n386,I
n1510,n386,I
n1511,n386,I
n1543,n386,I
n1584,n386,I
n1587,n386,P
n1631,n386,I
n1654,n386,I
n1657,n386,I
n1676,n386,I
n1682,n386,I
n1697,n386,I
n1698,n386,I
n1708,n386,I
n1710,n386,I
n1721,n386,I
n1733,n386,I
n1761,n386,I
n1780,n386,I
n1784,n386,I
n1793,n386,I
n1794,n386,I
n18,n387,I
n56,n387,I
n61,n387,I
n66,n387,I
n67,n387,I
n75,n387,I
n83,n387,I
n101,n387,I
n107,n387,I
n112,n387,I
n117,n387,I
n123,n387,I
n129,n387,I
n130,n387,I
n158,n387,I
n165,n387,I
n168,n387,I
n173,n387,I
n193,n387,I
n211,n387,I
n222,n387,I
n235,n387,I
n245,n387,I
n249,n387,I
n259,n387,I
n262,n387,I
n264,n387,I
n315,n387,I
n320,n387,I
n337,n387,I
n357,n387,I
n361,n387,I
n370,n387,I
n375,n387,I
n379,n387,I
n381,n387,I
n413,n387,I
n417,n387,I
n454,n387,I
n456,n387,I
n476,n387,I
n487,n387,I
n542,n387,I
n547,n387,I
n567,n387,I
n574,n387,I
n596,n387,I
n611,n387,I
n623,n387,I
n635,n387,I
n649,n387,I
n661,n387,I
n673,n387,I
n722,n387,I
n765,n387,I
n776,n387,I
n786,n387,I
n793,n387,I
n824,n387,I
n840,n387,I
n845,n387,I
n849,n387,I
n860,n387,I
n878,n387,I
n882,n387,I
n889,n387,I
n944,n387,I
n951,n387,I
n964,n387,I
n967,n387,I
n974,n387,I
n1027,n387,I
n1044,n387,I
n1047,n387,I
n1050,n387,I
n1065,n387,I
n1087,n387,I
n1096,n387,I
n1110,n387,I
n1140,n387,I
n1163,n387,I
n1186,n387,I
n1224,n387,I
n1233,n387,I
n1269,n387,I
n1270,n387,P
n1297,n387,I
n1314,n387,I
n1322,n387,I
n1346,n387,I
n1355,n387,I
n1370,n387,I
n1377,n387,I
n1378,n387,I
n1390,n387,I
n1409,n387,I
n1414,n387,I
n1425,n387,I
n1462,n387,I
n1464,n387,I
n1491,n387,I
n1495,n387,I
n1510,n387,I
n1511,n387,I
n1543,n387,I
n1584,n387,I
n1587,n387,I
n1631,n387,I
n1654,n387,I
n1657,n387,I
n1676,n387,I
n1682,n387,I
n1697,n387,I
n1698,n387,I
n1708,n387,I
n1710,n387,I
n1721,n387,I
n1733,n387,P
n1761,n387,I
n1780,n387,I
n1784,n387,I
n1793,n387,I
n1794,n387,I
n18,n389,I
n56,n389,I
n61,n389,I
n66,n389,P
n67,n389,I
n75,n389,I
n83,n389,I
n101,n389,B
n107,n389,I
n112,n389,I
n117,n389,I
n123,n389,I
n129,n389,I
n130,n389,P
n158,n389,B
n165,n389,N
n168,n389,I
n173,n389,I
n193,n389,I
n211,n389,I
n222,n389,I
n235,n389,N
n245,n389,I
n249,n389,I
n259,n389,I
n262,n389,I
n264,n389,B
n315,n389,I
n320,n389,B
n337,n389,I
n357,n389,I
n361,n389,I
n370,n389,I
n375,n389,I
n379,n389,I
n381,n389,I
n413,n389,I
n417,n389,B
n454,n389,I
n456,n389,I
n476,n389,I
n487,n389,I
n542,n389,I
n547,n389,I
n567,n389,I
n574,n389,I
n596,n389,I
n611,n389,I
n623,n389,I
n635,n389,B
n649,n389,I
n661,n389,B
n673,n389,I
n722,n389,I
n765,n389,I
n776,n389,I
n786,n389,I
n793,n389,I
n824,n389,I
n840,n389,I
n845,n389,I
n849,n389,I
n860,n389,I
n878,n389,I
n882,n389,I
n889,n389,I
n944,n389,I
n951,n389,I
n964,n389,I
n967,n389,I
n974,n389,B
n1027,n389,B
n1044,n389,I
n1047,n389,I
n1050,n389,I
n1065,n389,B
n1087,n389,I
n1096,n389,I
n1110,n389,I
n1140,n389,I
n1163,n389,I
n1186,n389,I
n1224,n389,I
n1233,n389,I
n1269,n389,B
n1270,n389,I
n1297,n389,I
n1314,n389,I
n1322,n389,B
n1346,n389,I
n1355,n389,I
n1370,n389,I
n1377,n389,I
n1378,n389,I
n1390,n389,I
n1409,n389,I
n1414,n389,I
n1425,n389,I
n1462,n389,B
n1464,n389,N
n1491,n389,I
n1495,n389,I
n1510,n389,I
n1511,n389,I
n1543,n389,I
n1584,n389,I
n1587,n389,I
n1631,n389,I
n1654,n389,I
n1657,n389,P
n1676,n389,I
n1682,n389,P
n1697,n389,I
n1698,n389,I
n1708,n389,I
n1710,n389,I
n1721,n389,N
n1733,n389,I
n1761,n389,I
n1780,n389,I
n1784,n389,I
n1793,n389,B
n1794,n389,I
n18,n403,I
n56,n403,I
n61,n403,I
n66,n403,I
n67,n403,I
n75,n403,I
n83,n403,I
n101,n403,I
n107,n403,I
n112,n403,I
n117,n403,I
n123,n403,I
n129,n403,I
n130,n403,I
n158,n403,I
n165,n403,I
n168,n403,I
n173,n403,I
n193,n403,I
n211,n403,I
n222,n403,I
n235,n403,I
n245,n403,I
n249,n403,I
n259,n403,I
n262,n403,I
n264,n403,I
n315,n403,I
n320,n403,I
n337,n403,I
n357,n403,I
n361,n403,I
n370,n403,I
n375,n403,I
n379,n403,I
n381,n403,I
n413,n403,I
n417,n403,I
n454,n403,I
n456,n403,I
n476,n403,I
n487,n403,I
n542,n403,I
n547,n403,I
n567,n403,I
n574,n403,I
n596,n403,I
n611,n403,I
n623,n403,I
n635,n403,I
n649,n403,P
n661,n403,I
n673,n403,I
n722,n403,I
n765,n403,I
n776,n403,I
n786,n403,I
n793,n403,I
n824,n403,I
n840,n403,I
n845,n403,I
n849,n403,I
n860,n403,I
n878,n403,I
n882,n403,I
n889,n403,I
n944,n403,I
n951,n403,I
n964,n403,I
n967,n403,I
n974,n403,I
n1027,n403,I
n1044,n403,I
n1047,n403,I
n1050,n403,I
n1065,n403,I
n1087,n403,I
n1096,n403,I
n1110,n403,I
n1140,n403,I
n1163,n403,I
n1186,n403,I
n1224,n403,I
n1233,n403,I
n1269,n403,I
n1270,n403,I
n1297,n403,I
n1314,n403,I
n1322,n403,I
n1346,n403,I
n1355,n403,I
n1370,n403,I
n1377,n403,I
n1378,n403,I
n1390,n403,I
n1409,n403,I
n1414,n403,I
n1425,n403,I
n1462,n403,I
n1464,n403,I
n1491,n403,I
n1495,n403,I
n1510,n403,I
n1511,n403,I
n1543,n403,I
n1584,n403,I
n1587,n403,I
n1631,n403,I
n1654,n403,I
n1657,n403,I
n1676,n403,I
n1682,n403,I
n1697,n403,I
n1698,n403,I
n1708,n403,I
n1710,n403,I
n1721,n403,I
n1733,n403,I
n1761,n403,I
n1780,n403,I
n1784,n403,I
n1793,n403,I
n1794,n403,I
n18,n448,B
n56,n448,B
n61,n448,I
n66,n448,I
n67,n448,I
n75,n448,B
n83,n448,B
n101,n448,B
n107,n448,I
n112,n448,N
n117,n448,I
n123,n448,I
n129,n448,I
n130,n448,P
n158,n448,B
n165,n448,B
n168,n448,B
n173,n448,I
n193,n448,I
n211,n448,B
n222,n448,B
n235,n448,B
n245,n448,I
n249,n448,B
n259,n448,I
n262,n448,I
n264,n448,B
n315,n448,B
n320,n448,B
n337,n448,I
n357,n448,I
n361,n448,I
n370,n448,I
n375,n448,I
n379,n448,I
n381,n448,B
n413,n448,B
n417,n448,B
n454,n448,I
n456,n448,I
n476,n448,I
n487,n448,B
n542,n448,I
n547,n448,I
n567,n448,B
n574,n448,I
n596,n448,B
n611,n448,I
n623,n448,I
n635,n448,B
n649,n448,I
n661,n448,B
n673,n448,I
n722,n448,B
n765,n448,I
n776,n448,I
n786,n448,B
n793,n448,I
n824,n448,B
n840,n448,B
n845,n448,I
n849,n448,I
n860,n448,I
n878,n448,I
n882,n448,B
n889,n448,B
n944,n448,B
n951,n448,I
n964,n448,B
n967,n448,I
n974,n448,B
n1027,n448,B
n1044,n448,I
n1047,n448,I
n1050,n448,B
n1065,n448,B
n1087,n448,I
n1096,n448,B
n1110,n448,I
n1140,n448,I
n1163,n448,I
n1186,n448,B
n1224,n448,I
n1233,n448,I
n1269,n448,B
n1270,n448,B
n1297,n448,I
n1314,n448,B
n1322,n448,B
n1346,n448,I
n1355,n448,I
n1370,n448,I
n1377,n448,B
n1378,n448,I
n1390,n448,I
n1409,n448,I
n1414,n448,I
n1425,n448,I
n1462,n448,B
n1464,n448,I
n1491,n448,I
n1495,n448,B
n1510,n448,B
n1511,n448,I
n1543,n448,B
n1584,n448,I
n1587,n448,B
n1631,n448,I
n1654,n448,I
n1657,n448,I
n1676,n448,I
n1682,n448,P
n1697,n448,I
n1698,n448,I
n1708,n448,I
n1710,n448,I
n1721,n448,B
n1733,n448,B
n1761,n448,B
n1780,n448,I
n1784,n448,B
n1793,n448,B
n1794,n448,B
n18,n457,I
n56,n457,I
n61,n457,I
n66,n457,I
n67,n457,I
n75,n457,I
n83,n457,I
n101,n457,I
n107,n457,I
n112,n457,I
n117,n457,I
n123,n457,I
n129,n457,I
n130,n457,I
n158,n457,I
n165,n457,I
n168,n457,I
n173,n457,I
n193,n457,I
n211,n457,I
n222,n457,I
n235,n457,I
n245,n457,I
n249,n457,I
n259,n457,I
n262,n457,I
n264,n457,P
n315,n457,I
n320,n457,I
n337,n457,I
n357,n457,I
n361,n457,I
n370,n457,I
n375,n457,I
n379,n457,I
n381,n457,I
n413,n457,I
n417,n457,I
n454,n457,I
